job_title,company,location,date_posted,applicants,job_text,seniority_level,employment_type,job_function,industries,date_scraped
Data Engineer,Apple,"Cupertino, CA",1 hour ago,Be among the first 25 applicants,"['', 'Key Qualifications', 'Description', 'Summary', 'Education & Experience']",Not Applicable,Full-time,Information Technology,Consumer Electronics,2021-01-26 11:43:08
Data Engineer,Bloomberg LP,"Princeton, NJ",11 hours ago,Be among the first 25 applicants,"['', 'A BA/BS degree or higher in Computer Science, Mathematics, or relevant data technology field, or equivalent professional work experience in software development, data engineering, data science or information technology', 'Develop your career: sharpen your technical skills and strengthen relationships through project management, partnering with stakeholders across the firm, and establishing scalable architecture', 'Apply your coding skills: Automate the influx of data and build flexible solutions for data acquisition, ETL and machine learning pipelines, and human-in-the-loop data processing to drive successful product adoption', 'Deep understanding of large-scale, distributed systems', 'Apply your coding skills: Automate the influx of data and build flexible solutions for data acquisition, ETL and machine learning pipelines, and human-in-the-loop data processing to drive successful product adoptionInspire and impact our business: Act as an internal consultant to influence and implement more efficient products through analysis, dashboards, web apps, and user documentationDevelop your career: sharpen your technical skills and strengthen relationships through project management, partnering with stakeholders across the firm, and establishing scalable architectureChampion improvements: identify strategic technical gaps in our ecosystem and advocate for solutions over workaroundsGrow our business: Approach each day knowing this role is mission-critical to the success of the firm. We will rely on your expertise, and our flat structure allows for you to make real impact, real quick', ""At Bloomberg, our products are fueled by powerful information. We combine data and context to paint the whole picture for our clients, around the clock – from around the world. In Global Data, we're responsible for delivering this information through innovative technology - quickly and accurately."", '2+ years of experience working with restful APIs and data modeling within SQL and NoSQL databases  ', 'Legal authorization to work full-time in the United States without requiring visa sponsorship', ""Bloomberg is committed to diversity. It drives our innovation. At Bloomberg, you'll have the opportunity to go above and beyond and to take risks. You'll be a part of an organization that is entering new markets, launching new ventures, and pushing boundaries. Our ever-expanding array of technology, data, news, and media services champions innovation and empowers clients -- and offers nearly limitless opportunities for career growth."", '2+ years of Python programming and scripting in a production environment', 'Inspire and impact our business: Act as an internal consultant to influence and implement more efficient products through analysis, dashboards, web apps, and user documentation', ""Apply if you think we're a good match. We'll get in touch to let you know what the next steps are."", 'Champion improvements: identify strategic technical gaps in our ecosystem and advocate for solutions over workarounds', 'A BA/BS degree or higher in Computer Science, Mathematics, or relevant data technology field, or equivalent professional work experience in software development, data engineering, data science or information technology2+ years of Python programming and scripting in a production environment2+ years of experience working with restful APIs and data modeling within SQL and NoSQL databases  Deep understanding of large-scale, distributed systemsLegal authorization to work full-time in the United States without requiring visa sponsorship', ""Enterprising – and not defined by conventional roles. Our goal is to innovate, redefine, and break boundaries in expanding our modern data business. In Global Data's Technical Operations, our focus is on data engineering and how data is acquired, processed, validated and stored. We're constantly innovating to create better, more efficient systems to handle the huge variety of data we acquire and deliver to our clients."", 'We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We bring out the best in each other.', ""We see the impact of our work every day, whether it's using machine learning pipelines to estimate financial product data, architecting systems that guide decision-making, or finding ways for our colleagues to more easily do their jobs. We get to work with market data to detect anomalies, assess the quality of data feeds to evaluate the accuracy of forecasts, and figure out how to best combine system automation with a human touch, bringing value to our businesses and ultimately our clients."", 'Grow our business: Approach each day knowing this role is mission-critical to the success of the firm. We will rely on your expertise, and our flat structure allows for you to make real impact, real quick']",Not Applicable,Full-time,Information Technology,Financial Services,2021-01-26 11:43:08
Data Engineer,Cooler Screens Inc.,"Chicago, IL",11 hours ago,Be among the first 25 applicants,"['', 'You have a deep understanding of the data architecture and relevant technologies', 'You’re passionate about building scalable data processing systems and turning data into insights', 'You’re experienced and comfortable in managing data from a variety of sources and formats and using best practices to ensure consistency and quality', 'You have extensive experience with database modeling and design', 'You have 4+ years of data engineering development experience ', 'You’re comfortable working with a variety of BI tools and helping users to develop solutions to gain key data insights', 'You have 4+ years of data engineering development experience You have a deep understanding of the data architecture and relevant technologiesYou have hands-on experience with Big Data technologies such as Spark and HadoopYou have an advanced understanding of cloud data warehousing solutionsYou have extensive experience with database modeling and design', 'Who You Are:', 'Data Engineer', 'You thrive working both independently and in a team environment', 'What You Need To Succeed', 'You know how to develop solutions to transform and optimize data and have expertise in solutions to build robust data pipelines and repositories', 'You’re excited to contribute to building a robust scalable and robust data platform and shaping an early stage startup', 'You have hands-on experience with Big Data technologies such as Spark and Hadoop', 'Cooler Perks ', 'You’re a critical thinker and enjoy measuring, analyzing, and solving complex problems', 'You’re excited to contribute to building a robust scalable and robust data platform and shaping an early stage startupYou’re passionate about building scalable data processing systems and turning data into insightsYou know how to develop solutions to transform and optimize data and have expertise in solutions to build robust data pipelines and repositoriesYou’re comfortable working with a variety of BI tools and helping users to develop solutions to gain key data insightsYou’re a critical thinker and enjoy measuring, analyzing, and solving complex problemsYou’re experienced and comfortable in managing data from a variety of sources and formats and using best practices to ensure consistency and qualityYou thrive working both independently and in a team environment', 'Who we are: ', 'You have an advanced understanding of cloud data warehousing solutions']",Mid-Senior level,Full-time,Information Technology,Marketing and Advertising,2021-01-26 11:43:08
Data Engineer/Developer,"Aqueduct Technologies, Inc.","Weymouth, MA",11 hours ago,Be among the first 25 applicants,"['', 'Knowledge of relational databases: MySQL/MariaDB, Oracle, MS SQL, Big Query', ""Ability to build and optimize data sets, 'big data' data pipelines and architectures"", 'Identifying, designing and implementing internal process improvements, optimizing data delivery, and automating manual processes', 'Data modelling: working with the data analyst and GCP engineers to define the data requirements, the source of the data and the formats', 'Functional knowledge of encryption technologies: SSL, TLS, SSH, etc.', 'Must be able to be present in the Boston area office 2x a week beginning Spring 2021', 'Familiarity accessing APIs and consumer Interfaces that utilize XML, JSON, REST, SOAP, etc.', 'Strong initiative to find ways to improve solutions, systems, and processes. ', 'Assembling large, complex sets of data that meet non-functional and functional business requirementsIdentifying, designing and implementing internal process improvements, optimizing data delivery, and automating manual processesBuilding required infrastructure for optimal extraction, transformation and loading of data from various data sources including MySQL, Oracle, flat files, CSV into GCPThe process involves:Data modelling: working with the data analyst and GCP engineers to define the data requirements, the source of the data and the formatsData Architecture: defining, together with the GCP engineers, the architecture of the GCP databasesData pipeline development: this includes extraction, formatting, and uploading of the data.', 'Ability to perform root cause analysis on external and internal processes and data to identify opportunities for improvements', 'Building required infrastructure for optimal extraction, transformation and loading of data from various data sources including MySQL, Oracle, flat files, CSV into GCP', 'Scripting/programming: Powershell, PERL, Bash etc', '5+ years of data engineering experience', 'Essential Job Functions', 'Experience with UNIX/Linux environments', 'Required Skills and Qualifications', 'Data modelling: working with the data analyst and GCP engineers to define the data requirements, the source of the data and the formatsData Architecture: defining, together with the GCP engineers, the architecture of the GCP databasesData pipeline development: this includes extraction, formatting, and uploading of the data.', 'Ability to analyze existing systems and software to understand current processes and designs', 'The process involves:Data modelling: working with the data analyst and GCP engineers to define the data requirements, the source of the data and the formatsData Architecture: defining, together with the GCP engineers, the architecture of the GCP databasesData pipeline development: this includes extraction, formatting, and uploading of the data.', 'Data Architecture: defining, together with the GCP engineers, the architecture of the GCP databases', ""5+ years of data engineering experienceAbility to build and optimize data sets, 'big data' data pipelines and architecturesAbility to perform root cause analysis on external and internal processes and data to identify opportunities for improvementsExcellent analytic skills associated with working on unstructured datasetsAbility to build automated processes that support data transformation, workload management, data structures, dependency and metadata using tools and scripting languages readily available on a variety of operating systemsAbility to analyze existing systems and software to understand current processes and designsExperience with UNIX/Linux environmentsFamiliarity accessing APIs and consumer Interfaces that utilize XML, JSON, REST, SOAP, etc.Scripting/programming: Powershell, PERL, Bash etcFunctional knowledge of encryption technologies: SSL, TLS, SSH, etc.Knowledge of relational databases: MySQL/MariaDB, Oracle, MS SQL, Big QueryStrong initiative to find ways to improve solutions, systems, and processes. Must be able to be present in the Boston area office 2x a week beginning Spring 2021Bachelor's degree in Information Technology, Computer Science or equivalent combination of training and/or experience"", 'Ability to build automated processes that support data transformation, workload management, data structures, dependency and metadata using tools and scripting languages readily available on a variety of operating systems', 'Data pipeline development: this includes extraction, formatting, and uploading of the data.', ""Bachelor's degree in Information Technology, Computer Science or equivalent combination of training and/or experience"", 'Excellent analytic skills associated with working on unstructured datasets', 'Assembling large, complex sets of data that meet non-functional and functional business requirements']",Mid-Senior level,Full-time,Information Technology,Information Technology and Services,2021-01-26 11:43:08
Data Engineer,Discovery Inc,"Bellevue, WA",4 hours ago,Be among the first 25 applicants,"['', "" Bachelor's Degree or higher in Computer Sciences or similar Minimum 2 years of Software Industry experience 2+ years of development experience with AWS services Must have EMR or Glue, Data Pipeline or Airflow, S3, Jenkins or other CI/CD 2+ years of extensive working knowledge in spark (pyspark or scala). 1+ years of development experience with SQL queries. 1+ years of development experience with realtime data streams Kafka/Kinesis Proficiency working with structured, semi-structured, and unstructured data sets and real-time streaming data feeds Fluency in SQL, Python, or a similar modeling language. Experience with data warehousing databases Redshift, Oracle, and techniques is preferred Expert level usage with Jenkins, GitHub is preferred Experience in the media industry is a plus Must have the legal right to work in the United States "", '2+ years of development experience with AWS services Must have EMR or Glue, Data Pipeline or Airflow, S3, Jenkins or other CI/CD', '2+ years of extensive working knowledge in spark (pyspark or scala).', 'About Us: ', 'Position Summary', 'Must have the legal right to work in the United States', 'Collaborate with data scientists, BIEs, and BAs to deliver high-quality data architecture and pipelines.', ' Contribute to the architecture, design, and implementation of next-generation Data solutions – including streaming data applications Manage AWS resources including Glue, EMR, Kinesis, Lambda etc. Collaborate with data scientists, BIEs, and BAs to deliver high-quality data architecture and pipelines. Interface with other technology teams to extract, transform and load data from a wide variety of data sources Continually improve ongoing processes and pipelines, automating or simplifying self-service support for customers ', 'Manage AWS resources including Glue, EMR, Kinesis, Lambda etc.', 'Requirements', '1+ years of development experience with SQL queries.', 'EEO is the LawPay Transparency Policy StatementCalifornia Job Applicant Privacy Policy', ""Bachelor's Degree or higher in Computer Sciences or similar"", 'Expert level usage with Jenkins, GitHub is preferred', '1+ years of development experience with realtime data streams Kafka/Kinesis', 'Fluency in SQL, Python, or a similar modeling language.', 'Experience with data warehousing databases Redshift, Oracle, and techniques is preferred', 'Interface with other technology teams to extract, transform and load data from a wide variety of data sources', 'Responsibilities', 'Minimum 2 years of Software Industry experience', 'Proficiency working with structured, semi-structured, and unstructured data sets and real-time streaming data feeds', 'Job Summary', 'Continually improve ongoing processes and pipelines, automating or simplifying self-service support for customers', 'Contribute to the architecture, design, and implementation of next-generation Data solutions – including streaming data applications', 'Experience in the media industry is a plus']",Entry level,Full-time,Information Technology,Marketing and Advertising,2021-01-26 11:43:08
Data Engineer,Kelly,United States,16 hours ago,32 applicants,"['', 'Familiarity with Python micro frameworks such as Flask', 'Bachelors’ Degree’s in related field.Strong competency in the programming language Python, or similar languagesCompetency in SQL and procedural SQL (preferable PostgreSQL and PL/pgSQL)ETL expertise, focused on taking data from multiple sources and storing in a destination systemFamiliarity with Python micro frameworks such as FlaskProficiency in handling large data filesCritical thinking and driven problem solverIdeally knowledgeable about copyright and royalty data', 'The Data Engineer will be part of the Operations team who, amongst other tasks, will assist in the development of automated processes relating to music publishing catalog and royalty information. You will:', 'Ideally knowledgeable about copyright and royalty data', 'Location: Fully Remote ', 'Strong competency in the programming language Python, or similar languages', 'Job Requirements:', 'Critical thinking and driven problem solver', 'ETL expertise, focused on taking data from multiple sources and storing in a destination system', 'Regret that there is no c2C option for this role. Candidate must be eligible for direct W2 contract without employment sponsorship.', 'Bachelors’ Degree’s in related field.', 'Job Descriptions:', 'Data Engineer', 'Proficiency in handling large data files', 'Competency in SQL and procedural SQL (preferable PostgreSQL and PL/pgSQL)', 'Reviewing validations errors and working to resolve the issues', 'Duration: 6 months contract with possibility of renewal', 'Taking business requirements and implementing automated processes to ingests and validate publishing dataExtracting data from multiple sources and transforming it to be stored in a production databaseReviewing validations errors and working to resolve the issues', 'Location: ', 'Duration: ', 'Taking business requirements and implementing automated processes to ingests and validate publishing data', 'Extracting data from multiple sources and transforming it to be stored in a production database', 'The successful candidate will have the opportunity to work with our client, a multinational IT company specialized in consumer products (hardware & software) and services.\xa0']",Mid-Senior level,Contract,Information Technology,Information Technology and Services,2021-01-26 11:43:08
Data Engineer,Apex Systems,"Charlotte, NC",57 minutes ago,Be among the first 25 applicants,"['', 'Apex Systems is looking to hire a Data Engineer for one of their clients they support out of the Charlotte, NC area.', 'The client is looking to interview today and tomorrow (1/26-1/27).', 'API Integration experience', 'Data Engineer ', 'Requirements:', '100% Remote ', '3+ years of Data Engineering/ETL experience3+ years of SQL or Python scriptingExperience working in Cloud EnvironmentAPI Integration experience', '3+ years of SQL or Python scripting', 'Experience working in Cloud Environment', '\xa0', '3+ years of Data Engineering/ETL experience', 'Please apply today or send your resume directly to cmallory@apexsystems.com']",Mid-Senior level,Contract,Information Technology,Information Technology and Services,2021-01-26 11:43:08
Data Engineer,Tekniforce,Raleigh-Durham-Chapel Hill Area,1 hour ago,Be among the first 25 applicants,"['·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Assist in developing best BI and data services deployment practices such as Azure Data Factories and Azure CI/CD pipelines, including development, governance and maintenance.', '', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa04+ years of experience developing with PowerBI', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Ability to both work collaboratively with teams and excels being a contributor', ""We are looking for a Data Engineer. This is a full time permanent hire position in Raleigh, NC with our client. In this role as a Data Engineer, you will interact with stakeholders to analyze, explain, design, and develop new data services and capabilities supporting the enable company's business to take data driven decisions"", 'Required Skills for a Data Engineer:', 'Responsibilities as a Data Engineer:', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Propose and roll-out improvements to culture, process, tools, technology, and architecture.', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Experience with Azure Data Analytics Architecture preferred', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Mentor and provide assistance with Power BI to partners across the organization', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Advanced level of SQL programming', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Expected to challenge teammates in a constructive and professional manner', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Invent ways to answer key business questions by leveraging existing data assets or assisting in creating new ones', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0High level of business acumen with clear understanding of how data and information support business objectives', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Experience with ETL tools such as Pentaho, KNIME preferred', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Lead the development of certified Power BI Data Models and Data Sources, utilizing internal and external data (APIs)', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Intermediate knowledge of MS Excel', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Define and evolve company’s data movement, data access, MDM, and data visualization strategies', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Experience working with data sourced from REST and/or SOAP APIs preferred', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Bachelor’s degree preferably in Computer Science, Management Information Systems (MIS), or Business Field with emphasis in Information Technology', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Intermediate knowledge of R or Python preferred', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Be customer oriented, and provide data and support to business partners as necessary', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Work in dynamic self-organized agile teams to develop high-quality solutions using the best technology stack, design, and architecture.', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Participate in designing and implementing RESTful services and microservices.', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0Advanced level of DAX programming']",Mid-Senior level,Full-time,Information Technology,Retail,2021-01-26 11:43:08
Staff Data Engineer,Walmart,"Dallas, TX",1 hour ago,Be among the first 25 applicants,"['', '\ufeffPreferred Qualifications...', 'Want to use your experience working customers and your analytic skills to drive value through data?', 'You will solve customer issues with data solutions that\xa0positively impact their business by building\xa0highly engaged relationships, crafting solutions that solve critical priorities, ensuring our offerings are understood and driving value, serving as a “first line of defense” for data-related topics and by collaborating with our other tech and engineering teams to resolve customer obstacles.', 'You’ll make an impact by:', 'You’ll sweep us off our feet if…', 'Troubleshoots business and production issues by reviewing and analyzing information (for example, issue, impact, criticality, possible root cause); engaging support teams to assist in the resolution of issues; formulating an action plan; directing actions as designated in the plan; interpreting the results to determine further action; performs root cause analysis to prevent future occurrence of issues; and completing online documentation.', 'Data Modeling: Influences the overarching data strategy and vision for data pipelines and data products. Oversees and governs the expansion of existing data architecture and the optimization of data query performance via best practices. Presents and socializes data models to business and information technology stakeholders.', ""Bachelor’s degree in Computer Science and 5 years' experience in software engineering or related field OR 3: Master's degree in Computer Science and 3 years' experience in software engineering or related field."", 'Develops Innovation strategies, processes, and best practices by leading internal technical teams; partnering with cross-functional teams across the business; developing assessments of key opportunities; documenting project scopes; developing long-range plans and project timelines; communicating with and influencing decision-makers and executives within the organization; and resolving technology differences across teams through informed discussions.', ""Utilizes industry research to improve Wal-Mart's technology environment by analyzing industry best practices; benchmarking industry against internal processes and solutions; researching or influencing future industry solutions for fit with internal needs; and defining software development guidelines, standards and processes."", 'Working virtually this year has helped us make quicker decisions, remove location barriers across our global team, be more flexible in our personal lives and spend less time commuting.\xa0Today, we are reimagining the tech workplace of the future by making a permanent transition to virtual work for most of our team. Of course, being together in person is an important part of our culture and shared success. We’ll collaborate in person at a regular cadence and with purpose.\xa0', 'Being human-led is our true disruption.', 'Minimum Qualifications...', 'Supports business objectives by collaborating with business partners to identify opportunities; addressing high-priority initiatives (for example, business strategy, technical feasibility, implementation alternatives); identifying short- and long-term solutions; and leading cross-functional partnership.', 'Data Architecture: Designs, implements, and improves processes in data management.\xa0', ""What you'll do..."", '\xa0Evaluates proposed business cases for projects and initiatives. Translates business requirements into specific initiatives and drives execution of deliverables.\xa0', 'Leads and participates in medium- to large-scale, complex, cross-functional projects by reviewing project requirements; translating requirements into technical solutions; gathering requested information (for example, design documents, product requirements, wire frames); writing and developing code; conducting unit testing; communicating status and issues to team members and stakeholders; collaborating with project team and cross functional teams; troubleshooting open issues and bug-fixes; enhancing design to prevent reoccurrences of defects; ensuring on-time delivery and hand-offs; interacting with project manager to provide input on project plan; and providing leadership to the project team.', 'Leads the discovery phase of medium to large projects to come up with high level design by partnering with the product management, Web Operations, project management, business and user experience teams; obtaining cross-function approvals; driving proof-of-concept; and implementing prototypes to validate ideas.', ""Data Modeling: Influences the overarching data strategy and vision for data pipelines and data products. Oversees and governs the expansion of existing data architecture and the optimization of data query performance via best practices. Presents and socializes data models to business and information technology stakeholders.Data Architecture: Designs, implements, and improves processes in data management.\xa0Culture champion: Standardize and build a fact based metric driven engineering culture across the engineering organization. Help hire, upskill and mentor a strong team of architects and engineers. Cultivates an environment where associates respect and adhere to company standards of integrity and ethics. Pro-actively act as Wamart’s engineering tech brand ambassadorLeads and participates in medium- to large-scale, complex, cross-functional projects by reviewing project requirements; translating requirements into technical solutions; gathering requested information (for example, design documents, product requirements, wire frames); writing and developing code; conducting unit testing; communicating status and issues to team members and stakeholders; collaborating with project team and cross functional teams; troubleshooting open issues and bug-fixes; enhancing design to prevent reoccurrences of defects; ensuring on-time delivery and hand-offs; interacting with project manager to provide input on project plan; and providing leadership to the project team.Leads the work of other small groups of six to ten engineers, including offshore associates, for assigned Engineering projects by providing pertinent documents, direction, and examples; identifying short- and long- term solutions and timeline; reviewing and approving proposed solutions; implementing new architectural patterns; and performing design and code reviews of changes.Troubleshoots business and production issues by reviewing and analyzing information (for example, issue, impact, criticality, possible root cause); engaging support teams to assist in the resolution of issues; formulating an action plan; directing actions as designated in the plan; interpreting the results to determine further action; performs root cause analysis to prevent future occurrence of issues; and completing online documentation.Supports business objectives by collaborating with business partners to identify opportunities; addressing high-priority initiatives (for example, business strategy, technical feasibility, implementation alternatives); identifying short- and long-term solutions; and leading cross-functional partnership.Leads the discovery phase of medium to large projects to come up with high level design by partnering with the product management, Web Operations, project management, business and user experience teams; obtaining cross-function approvals; driving proof-of-concept; and implementing prototypes to validate ideas.Develops Innovation strategies, processes, and best practices by leading internal technical teams; partnering with cross-functional teams across the business; developing assessments of key opportunities; documenting project scopes; developing long-range plans and project timelines; communicating with and influencing decision-makers and executives within the organization; and resolving technology differences across teams through informed discussions.Utilizes industry research to improve Wal-Mart's technology environment by analyzing industry best practices; benchmarking industry against internal processes and solutions; researching or influencing future industry solutions for fit with internal needs; and defining software development guidelines, standards and processes.Drives the execution of multiple business plans and projects by identifying customer and operational needs; developing and communicating business plans and priorities; removing barriers and obstacles that impact performance; providing resources; identifying performance standards; measuring progress and adjusting performance accordingly; developing contingency plans; and demonstrating adaptability and supporting continuous learning.Provides supervision and development opportunities for associates by selecting and training; mentoring; assigning duties; building a team-based work environment; establishing performance expectations and conducting regular performance evaluations; providing recognition and rewards; coaching for success and improvement; and ensuring diversity awareness.Promotes and supports company policies, procedures, mission, values, and standards of ethics and integrity by training and providing direction to others in their use and application; ensuring compliance with them; and utilizing and supporting the Open Door Policy.Ensures business needs are being met by evaluating the ongoing effectiveness of current plans, programs, and initiatives; consulting with business partners, managers, co-workers, or other key stakeholders; soliciting, evaluating, and applying suggestions for improving efficiency and cost effectiveness; and participating in and supporting community outreach events.Monitoring the industry for developments in data and analytics capabilities, and presents to customer to drive incremental value"", 'We’re virtual', ""Data engineering, database engineering, business intelligence, or business analytics, ETL tools and working with large data sets in the cloud, Master’s degree in Computer Science or related field and 5 years' experience in software engineering or related field"", 'Leads the work of other small groups of six to ten engineers, including offshore associates, for assigned Engineering projects by providing pertinent documents, direction, and examples; identifying short- and long- term solutions and timeline; reviewing and approving proposed solutions; implementing new architectural patterns; and performing design and code reviews of changes.', 'Drives the execution of multiple business plans and projects by identifying customer and operational needs; developing and communicating business plans and priorities; removing barriers and obstacles that impact performance; providing resources; identifying performance standards; measuring progress and adjusting performance accordingly; developing contingency plans; and demonstrating adaptability and supporting continuous learning.', 'The Staff Data Engineer role is a critical position focused on becoming a trusted partner and delivering value through data for our customers.\xa0You will use your skills to understand our customers’ businesses and provide data solutions that help solve their challenges. As a Principal Data Engineer you will ensure our customers’ data needs and pain points are addressed by providing outstanding service, assistance and knowledge of the Data Strategy & Insight team’s capabilities.', 'Provides supervision and development opportunities for associates by selecting and training; mentoring; assigning duties; building a team-based work environment; establishing performance expectations and conducting regular performance evaluations; providing recognition and rewards; coaching for success and improvement; and ensuring diversity awareness.', 'About Global Tech', 'You understand data Strategy:', 'Monitoring the industry for developments in data and analytics capabilities, and presents to customer to drive incremental value', 'Ensures business needs are being met by evaluating the ongoing effectiveness of current plans, programs, and initiatives; consulting with business partners, managers, co-workers, or other key stakeholders; soliciting, evaluating, and applying suggestions for improving efficiency and cost effectiveness; and participating in and supporting community outreach events.', 'Culture champion: Standardize and build a fact based metric driven engineering culture across the engineering organization. Help hire, upskill and mentor a strong team of architects and engineers. Cultivates an environment where associates respect and adhere to company standards of integrity and ethics. Pro-actively act as Wamart’s engineering tech brand ambassador', 'You have applied business acumen:\xa0Evaluates proposed business cases for projects and initiatives. Translates business requirements into specific initiatives and drives execution of deliverables.\xa0You understand data Strategy:Develops and executes technical software development strategy using current business roadmap by analyzing competitive industry trends, technology landscape,\xa0and plans next gen data strategy to complex business problems. (Ex: cloud strategy, tech modernization)', 'Develops and executes technical software development strategy using current business roadmap by analyzing competitive industry trends, technology landscape,\xa0and plans next gen data strategy to complex business problems. (Ex: cloud strategy, tech modernization)', 'Promotes and supports company policies, procedures, mission, values, and standards of ethics and integrity by training and providing direction to others in their use and application; ensuring compliance with them; and utilizing and supporting the Open Door Policy.', 'You have applied business acumen:', 'Imagine working in an environment where one line of code can make life easier for hundreds of millions of people and put a smile on their face. That’s what we do at Walmart Global Tech. We’re a team of 15,000+ software engineers, data scientists and service professionals within Walmart, the world’s largest retailer, delivering innovations that improve how our customers shop and empower our 2.2 million associates. To others, innovation looks like an app, service or some code, but Walmart has always been about people. People are why we innovate, and people power our innovations. Being human-led is our true disruption.']",Mid-Senior level,Full-time,Engineering,Retail,2021-01-26 11:43:08
Data Engineer,CapCenter,"Richmond, VA",2 hours ago,Be among the first 25 applicants,"['', 'A competitive salary & annual bonus ', 'Qualifications', 'A competitive salary & annual bonus 401k w/ match, health, dental & vision benefits Exposure to the mortgage, real estate and insurance industries, front to back To participate in cross-functional collaboration and leadership The opportunity to lead transformative projects for an innovative and disruptive business', 'Collaborate across the organization to support mission-critical business processes with data', 'Master’s DegreeAt least 1 year of cloud service experienceAt least 1 year of application development (Node, .NET, etc.) experienceAt least 1 year of scripting language (Python, R, Perl, JavaScript, Shell, etc.) experienceAt least 1 year of big data technology (Spark, Hadoop, Snowflake, etc.) experienceAt least 1 year of NoSQL experienceAt least 1 year of Agile engineering practices experienceAt least 1 year of machine learning/predictive analytics experience', 'At least 1 year of NoSQL experience', 'To participate in cross-functional collaboration and leadership ', 'At least 1 year of Agile engineering practices experience', 'Bachelor’s DegreeAt least 1 year of API development experienceAt least 1 year of ETL development experienceAt least 1 year of SQL database experienceOrganized, entrepreneurial, ambitious, and attentive to detail', 'What You’ll Do', 'At least 1 year of ETL development experience', 'Master’s Degree', 'Collaborate across the organization to support mission-critical business processes with dataMaintain and develop existing data infrastructure including overall design, ETL, and systemsDesign and construct ETLs that communicate with APIs and internal systemsOver time, assume responsibility for furthering machine learning within the firm', 'Over time, assume responsibility for furthering machine learning within the firm', 'Organized, entrepreneurial, ambitious, and attentive to detail', 'Preferred Qualifications', 'At least 1 year of SQL database experience', 'Exposure to the mortgage, real estate and insurance industries, front to back ', 'At least 1 year of big data technology (Spark, Hadoop, Snowflake, etc.) experience', 'Maintain and develop existing data infrastructure including overall design, ETL, and systems', 'At least 1 year of machine learning/predictive analytics experience', '401k w/ match, health, dental & vision benefits ', 'At least 1 year of cloud service experience', 'The opportunity to lead transformative projects for an innovative and disruptive business', 'At least 1 year of scripting language (Python, R, Perl, JavaScript, Shell, etc.) experience', 'You’ll get ', 'At least 1 year of application development (Node, .NET, etc.) experience', 'Bachelor’s Degree', 'At least 1 year of API development experience', 'Design and construct ETLs that communicate with APIs and internal systems']",Entry level,Full-time,Information Technology,Insurance,2021-01-26 11:43:08
