job_title,company,location,date_posted,applicants,job_text,seniority_level,employment_type,job_function,industries,date_scraped
Data & Applied Scientist,Microsoft,"Bellevue, WA",4 hours ago,Be among the first 25 applicants,"['', 'Preferred Qualifications', 'Responsibilities', 'Work with science and engineering team to architect and develop operational models that run at scale', '1+ year of industry experience designing, developing, and shipping software in C#, C++, Java, R, Python, or other high level programming language OR 1+ year of experience developing models for machine learning', 'PhD degree in Computer Science, Statistics, Applied Mathematics, Physics, or other engineering or science fields.', 'PhD degree in Computer Science, Statistics, Applied Mathematics, Physics, or other engineering or science fields.Experience in at least one deep learning framework or platform such as PyTorch, TensorFlow, Azure ML, etc.Familiarity with distributed data processing/analysis and modeling paradigms, such as Map-Reduce.Being able to tackle vaguely formulated problems while understanding the underlying business notion.Great problem solving and analytical skills.Effective communication skills, both verbal and written.Passionate, self-motivated.', 'Qualifications', 'Familiarity with distributed data processing/analysis and modeling paradigms, such as Map-Reduce.', 'Passionate, self-motivated.', 'Work closely with our PM, design, and privacy teams to define feature specifications and build the next generation of products.', 'Partner with other teams to identify and explore opportunities for product improvement', 'Great problem solving and analytical skills.', 'Experience in at least one deep learning framework or platform such as PyTorch, TensorFlow, Azure ML, etc.', 'By applying to this position, you are being considered for multiple like positions within our organization for an invitation-only Virtual Interview Day on March 1, 2021. All positions are located in Bellevue, WA.', 'Design, prototype, and build Machine Learning Models to derive actionable intelligence for our products: MSN, Bing, Advertising.', 'Analyze and take decisions based on complex and ambiguous (big) data points.', 'BS/MS in Computer Science or other engineering field1+ year of industry experience designing, developing, and shipping software in C#, C++, Java, R, Python, or other high level programming language OR 1+ year of experience developing models for machine learning', 'BS/MS in Computer Science or other engineering field', 'Design, prototype, and build Machine Learning Models to derive actionable intelligence for our products: MSN, Bing, Advertising.Analyze and take decisions based on complex and ambiguous (big) data points.Work closely with our PM, design, and privacy teams to define feature specifications and build the next generation of products.Contribute to creating knowledge around user/query intent understanding, document/ad understanding, user targeting, relevance modeling, user response prediction, using large scale machine learning algorithmsExperimentation infrastructure, including tools for configuring and launching experiments, dashboard, live marketplace monitoring, and diagnosis.\u202fWork with science and engineering team to architect and develop operational models that run at scalePartner with other teams to identify and explore opportunities for product improvement', 'Contribute to creating knowledge around user/query intent understanding, document/ad understanding, user targeting, relevance modeling, user response prediction, using large scale machine learning algorithms', 'Effective communication skills, both verbal and written.', 'Being able to tackle vaguely formulated problems while understanding the underlying business notion.', 'Experimentation infrastructure, including tools for configuring and launching experiments, dashboard, live marketplace monitoring, and diagnosis.\u202f']",Not Applicable,Full-time,Other,Computer Hardware,2021-02-05 10:36:04
Data Scientist (Python),PNC,"Pittsburgh, PA",4 hours ago,Be among the first 25 applicants,"['', 'Education', ' Develops algorithms using advanced mathematical and statistical techniques like machine learning to predict business outcomes and recommend optimal actions to management.', ' Prototyping: Knowledge of and ability to implement prototyping disciplines, tools and techniques in evolutionary models within the target environment.', ""Managing Risk - Assessing and effectively managing all of the risks associated with their business objectives and activities to ensure they adhere to and support PNC's Enterprise Risk Management Framework."", 'Position Overview', 'Competencies', 'Runs analytical experiments in a methodical manner to find opportunities for product and process optimization. Assists in the presentation of business insights to management using visualization technologies and data storytelling.', ' Programming Skills: Python or R, PySpark', 'Customer Focused - Knowledgeable of the values and practices that align customer needs and satisfaction as primary considerations in all business decisions and able to leverage that information in creating customized customer solutions.', ' Participates in the data gathering, data processing and data mining of large and complex datasets.', 'Performs analytical tasks on vast amounts of structured and unstructured data to extract actionable business insights.', 'Participates in the data gathering, data processing and data mining of large and complex datasets.', 'Performs analytical tasks on vast amounts of structured and unstructured data to extract actionable business insights.Participates in the data gathering, data processing and data mining of large and complex datasets.Develops algorithms using advanced mathematical and statistical techniques like machine learning to predict business outcomes and recommend optimal actions to management.Runs analytical experiments in a methodical manner to find opportunities for product and process optimization. Assists in the presentation of business insights to management using visualization technologies and data storytelling.May partner with Data Architects, Data Analysts, Data Engineers and Visualization Experts to develop data-driven solutions for the business.', 'Job Description', 'Develops algorithms using advanced mathematical and statistical techniques like machine learning to predict business outcomes and recommend optimal actions to management.', ' Data Mining: Knowledge of tools (SQL, Pandas) and techniques to manipulate and wrangle data for modeling.', 'May partner with Data Architects, Data Analysts, Data Engineers and Visualization Experts to develop data-driven solutions for the business.', ""Customer Focused - Knowledgeable of the values and practices that align customer needs and satisfaction as primary considerations in all business decisions and able to leverage that information in creating customized customer solutions.Managing Risk - Assessing and effectively managing all of the risks associated with their business objectives and activities to ensure they adhere to and support PNC's Enterprise Risk Management Framework."", ' Communication and Storytelling: Ability to communicate and contextualize insights to non-technical audience in a easy to understand and compelling manner.', ' Performs analytical tasks on vast amounts of structured and unstructured data to extract actionable business insights.', 'Work Experience', ' Assists in the presentation of business insights to management.', ' Partner with Business Leads, Data Architects, Data Engineers and Machine Learning Engineers to develop data-driven solutions for the business.', ' Disruptive Innovation: Knowledge of concepts, principles, and approaches of disruptive innovation; ability to adopt the knowledge into related processes and practices.', 'Disability Accommodations Statement', 'Equal Employment Opportunity (EEO)', 'California Residents ']",Not Applicable,Full-time,Engineering,Information Technology and Services,2021-02-05 10:36:04
Data Scientist,Plaid,San Francisco Bay Area,8 hours ago,Be among the first 25 applicants,"['', 'What excites you', 'Making long-term data science roadmap decisions like how machine learning and data science iteration should be done at PlaidUtilizing features of billions of transactions to help loan applicants access capital for personal and small-business loans, help fintech developers protect against payments fraud, and help consumers improve the safety and security of their financial accounts.Exploring new ways we can better equip users and clients with insights about spending, saving, and investingMentoring other data scientists and establishing a culture of modeling excellenceChampioning a data-first approach toward decision-making across the entire organization', ""You’ll be a data scientist embedded on the Financial Identity Team (FIT). When an individual applies for a loan, the lender needs to verify that a person’s income, which oftentimes requires a manual review step adding in an extra burdensome step.\xa0 FIT is working closely with lenders to automate this process by verifying the person's income based on information submitted and their bank transaction information, allowing their income to quickly be verified.\xa0 As a data scientist on FIT, you’ll be building models that help improve this verification process."", 'Data analytics and data engineering experience is a plus', ""Bachelor's degree or equivalent work experience in Computer Science, Mathematics, Engineering, Economics, or a closely related field"", 'We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.', 'Ability to code and iterate independently on top of data infrastructure tools like Python,\xa0 Spark, Jupyter notebooks, standard ML libraries, etc', 'We believe that the way consumers and businesses interact with their finances will drastically improve in the next few years. Our goal is to build the tools and infrastructure for developers to create this next generation of financial services applications. Today, thousands of companies such as Acorns, Stripe, and Venmo rely on Plaid to integrate with banks and the financial system. Plaid’s infrastructure handles millions of requests per day and thousands of bank integrations. We pride ourselves on maintaining a robust API to support the developers who depend on us and the millions of consumers who use their\xa0 apps.\xa0', ""We're guided by our principles, including impact, growing together, embracing openness and positivity, and inventing tomorrow; we're looking for people motivated by those same principles."", 'Deep understanding of modern machine learning techniques and their mathematical models, such as classification, clustering, optimization, deep neural network and natural language processing', ""5+ years of industry experience developing machine learning models from inception to business impact. Proven ability to tailor your solutions to business problems in a cross functional teamDeep understanding of modern machine learning techniques and their mathematical models, such as classification, clustering, optimization, deep neural network and natural language processingAbility to code and iterate independently on top of data infrastructure tools like Python,\xa0 Spark, Jupyter notebooks, standard ML libraries, etcStrong product intuition and excitement to work fast and iterativelyData analytics and data engineering experience is a plusBachelor's degree or equivalent work experience in Computer Science, Mathematics, Engineering, Economics, or a closely related field"", ""Plaid’s data science team is building models that improve how millions of users understand and grow their financial lives. We're looking for data scientists with experience applying state-of-the-art machine learning and modeling techniques -- including natural language processing, anomaly detection, optimization, and time series forecasting -- toward different product areas. We value not only technical know-how, but also creativity, user empathy, and teamwork."", '5+ years of industry experience developing machine learning models from inception to business impact. Proven ability to tailor your solutions to business problems in a cross functional team', 'Mentoring other data scientists and establishing a culture of modeling excellence', 'What excites us', 'Utilizing features of billions of transactions to help loan applicants access capital for personal and small-business loans, help fintech developers protect against payments fraud, and help consumers improve the safety and security of their financial accounts.', 'Championing a data-first approach toward decision-making across the entire organization', 'Strong product intuition and excitement to work fast and iteratively', 'Exploring new ways we can better equip users and clients with insights about spending, saving, and investing', 'Making long-term data science roadmap decisions like how machine learning and data science iteration should be done at Plaid']",Mid-Senior level,Full-time,Engineering,Computer Software,2021-02-05 10:36:04
Data Scientist,AREVO Professional,"Charlotte, NC",9 hours ago,Be among the first 25 applicants,[],Entry level,Full-time,Engineering,Information Technology and Services,2021-02-05 10:36:04
Machine Learning Engineer,Mindtree,"Atlanta, GA",17 hours ago,25 applicants,"['', 'Experience in Tensorflow, Tensorflow Serving', 'ML Engineer', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', 'Mindtree provides equal employment opportunities () to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics.', 'Welcome to possible!', 'Strong interpersonal and communication skills Problem solver with attention to detailSelf-motivated with strong time management skills and able to handle multiple assignments Provides technology mentorship to developers in lessor roles', 'Recognized for our employee learning and talent development practices', 'Good understanding of SVM', 'Full-time', 'Information Technology and Services', 'Mindtree [NSE: MINDTREE] is a global technology consulting and services company, helping enterprises marry scale with agility to achieve competitive advantage. “Born digital,” in 1999 and now a Larsen & Toubro Group Company, Mindtree applies its deep domain knowledge to 300+ enterprise client engagements to break down silos, make sense of digital complexity and bring new initiatives to market faster. We enable IT to move at the speed of business, leveraging emerging technologies and the efficiencies of Continuous Delivery to spur business innovation. Operating in 18 countries and over 40 offices across the world, we’re consistently regarded as one of the best places to work, embodied every day by our winning culture made up of over 21,000 entrepreneurial, collaborative and dedicated “Mindtree Minds.”.', 'Experience in training ML model at scale using GPUs', 'About Mindtree', 'Industry', 'Company Name: ', 'Strong interpersonal and communication skills Problem solver with attention to detailSelf-motivated with strong time management skills and able to handle multiple assignments Provides technology mentorship to developers in lessor rolesEvaluates leading-edge technologies and uses this information to support future business needs.Maintains an enterprise wide perspective in supporting customer area(s) seeking solutions that optimally support the enterprise', 'Any cloud platform', 'Maintains an enterprise wide perspective in supporting customer area(s) seeking solutions that optimally support the enterprise', 'Strong Python\xa0skills\xa0for Machine Learning Engineering workExperience in training ML model at scale using GPUsExperience with GunicornGood understanding of SVMExperience in Tensorflow, Tensorflow ServingExperience in model deployment at scaleAny cloud platform', 'Good work-life balance encouraged', 'Recognition is the cornerstone of our culture', 'Experience in model deployment at scale', 'Evaluates leading-edge technologies and uses this information to support future business needs.', 'Employment Type', 'Welcome to possible', 'Technical Expertise', 'Company Name: Mindtree\xa0Company Location: Dallas, TX', 'Desired Candidate Profile', 'Values-driven and engaged leadership', 'Experience with Gunicorn', 'Others', 'Mindtree Equal Employment Opportunity Policy', 'Why Work with Us:', 'Strong Python\xa0skills\xa0for Machine Learning Engineering work']",Mid-Senior level,Full-time,Information Technology,Information Technology and Services,2021-02-05 10:36:04
Data Scientist,BHI Energy,"Houston, TX",15 minutes ago,Be among the first 25 applicants,"['', '\xa0', 'Qualifications', 'BHI Energy - Staffing Solutions Group (SSG) has an immediate need for a Data Scientist for a contract assignment based in Houston, TX or remote.  Position will support a global energy leader.', 'Algorithm Development: Identify trends, patterns and develop predictive and prescriptive analytics.', 'At least 1 - 2 years of experience in quantitative analytics or data modeling', 'Data Analysis -Analyze the data from various sources for different use-cases.', 'Data Analysis -Analyze the data from various sources for different use-cases.Algorithm Development: Identify trends, patterns and develop predictive and prescriptive analytics.Collaborate with other data scientists and other business units to solve business problems.', 'Advanced degree preferred.', 'Fluency in Python', ""Bachelor's degree or equivalent experience in a quantitative field (Statistics, Mathematics, Computer Science, Engineering, etc.)Advanced degree preferred.At least 1 - 2 years of experience in quantitative analytics or data modelingFull-stack development experienceFluency in PythonFluency in SQLFamiliarity with Big Data frameworks and visualization tools like Tableau or Power BI"", 'Responsibilities', 'Familiarity with Big Data frameworks and visualization tools like Tableau or Power BI', 'Collaborate with other data scientists and other business units to solve business problems.', 'Fluency in SQL', 'Full-stack development experience', 'Please apply to day to speak with one of our Technical Recruiters.', ""Bachelor's degree or equivalent experience in a quantitative field (Statistics, Mathematics, Computer Science, Engineering, etc.)""]",Associate,Contract,Information Technology,Utilities,2021-02-05 10:36:04
Data Scientist,Curie Co.,"Durham, NC",10 hours ago,Be among the first 25 applicants,"['', ' Qualifications ', 'Familiarity with open source and/or commercial biological databases is desired.', 'Experience developing visualization and dashboard tools. ', 'Responsible for collecting, documenting, and maintaining records for code/scripts developed.', 'Experience with databasing.', 'Experience developing and deploying automated tools for data management. ', ' Preferred Qualifications ', 'Responsible for implementing and maintaining Laboratory Information Management System (LIMS).', 'A strong background in a data science field with 2-4 years of professional experience or an advanced degree in data science or a related computational science discipline is required.Skills using Unix, SQL, and Python is required. Prior experience with statistical and machine learning models.', 'Experience developing a computing infrastructure (Azure and AWS a plus). Experience with databasing.Experience developing and deploying automated tools for data management. Experience developing visualization and dashboard tools. Familiarity with open source and/or commercial biological databases is desired.', 'A strong background in a data science field with 2-4 years of professional experience or an advanced degree in data science or a related computational science discipline is required.', 'Prior experience with statistical and machine learning models.', 'Responsible for training laboratory scientists to operate/leverage tools developed.', 'Experience developing a computing infrastructure (Azure and AWS a plus). ', ' Main Responsibilities ', 'Utilizes modeling, analytical, statistical, and programming skills to contextualize, interpret, and visualize large data sets.', 'Utilizes modeling, analytical, statistical, and programming skills to contextualize, interpret, and visualize large data sets.Responsible for creating data architectures and structuring, curating, and storing data.Responsible for collecting, documenting, and maintaining records for code/scripts developed.Responsible for training laboratory scientists to operate/leverage tools developed.Responsible for implementing and maintaining Laboratory Information Management System (LIMS).', 'Skills using Unix, SQL, and Python is required. ', 'Responsible for creating data architectures and structuring, curating, and storing data.']",Entry level,Full-time,Engineering,Research,2021-02-05 10:36:04
Data Scientist,FORME Life,"Los Angeles, CA",14 hours ago,Be among the first 25 applicants,"['', 'Identify a BI solution and develop KPIs and measurement plan ', ' Studio hardware that looks beautiful in your home', 'The opportunity to be a part of a growing company, building from the ground up ', 'Own the dashboards for weekly, monthly and quarterly business reviews', 'Define problems and opportunities in a complex or ambiguous area.', 'Responsibilities', 'Experience in querying and manipulating raw datasets for analysis.', 'The chance to design a truly holistic experience for our employees', 'About The Company', 'Experience', 'Experience working with AWS or GCP tools', '4 plus years of experience working in the analytics field.', 'Understanding of statistics (hypothesis testing, regressions, etc.).', ' World-class trainers delivering the widest variety of workout content in an intimate 1:1 personal trainer format', 'Present results and recommendations to Product leadership.', 'Experience in SQL or other programming languages.', 'Set north star metric goals for the Forme studio, Forme app, and eCommerce website', 'Ability to communicate the results of analyses with product and leadership teams to influence the strategy of the product.', 'Develop a framework to establish KPIs ', 'Experience working independently and as a member of a cross-functional team.', 'Develop a framework to establish KPIs Identify a BI solution and develop KPIs and measurement plan Own the dashboards for weekly, monthly and quarterly business reviewsSet north star metric goals for the Forme studio, Forme app, and eCommerce websitePresent results and recommendations to Product leadership.Ability to communicate the results of analyses with product and leadership teams to influence the strategy of the product.Define problems and opportunities in a complex or ambiguous area.', 'Communications experience and experience explaining technical concepts and analysis implications to varied audiences and translate business objectives into actionable analysis.', 'Competitive Compensation Package100% employer-paid health coverage* (medical, dental, vision, disability) for employees', 'FSA/HSA & Commuter benefits', 'The opportunity to make a tangible impact', 'Competitive Compensation Package100% employer-paid health coverage* (medical, dental, vision, disability) for employeesFSA/HSA & Commuter benefitsThe opportunity to make a tangible impactThe chance to design a truly holistic experience for our employeesThe opportunity to be a part of a growing company, building from the ground up ', 'BS in Computer Science, Engineering, Math, Statistics, Physics, Economics, or equivalent practical experience.', ' A personalized plan for every member, designed to help you develop healthy habits related to working out', '3 plus years of experience with Tableau or comparable BI tool', 'BS in Computer Science, Engineering, Math, Statistics, Physics, Economics, or equivalent practical experience.4 plus years of experience working in the analytics field.Experience working independently and as a member of a cross-functional team.Communications experience and experience explaining technical concepts and analysis implications to varied audiences and translate business objectives into actionable analysis.Experience in querying and manipulating raw datasets for analysis.Experience in SQL or other programming languages.Understanding of statistics (hypothesis testing, regressions, etc.).3 plus years of experience with Tableau or comparable BI toolExperience working with AWS or GCP tools', 'What We Offer']",Entry level,Full-time,Engineering,Marketing and Advertising,2021-02-05 10:36:04
Associate Data Scientist,The Home Depot,"Atlanta, GA",15 hours ago,Be among the first 25 applicants,"['', '50% - Model Preparation: Establish scalable, efficient processes for large scale data analyses, model development, and model implementation', 'Minimum Qualifications', 'ENVIRONMENTAL JOB REQUIREMENTS', 'Preferred Qualifications', '30% - Model Development and Deployment: Design and develop algorithms and models to use against large datasets to create business insights', 'Tangible passion for learning and developing the ability to quickly adapt to new technologies, tools, and techniques', 'Communicates Effectively - Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences', 'Ability to be flexible and responsive, able to perform in a fast-paced, dynamic work environment and meet aggressive deadlines', 'Action-Oriented - Taking on new opportunities and tough challenges with a sense of urgency, high energy, and enthusiasm', 'Travel', 'Demonstrating excellent written and verbal communication skills by catering communication styles to technical and non-technical audiences, asking the right questions, and translating complex analyses into understandable insights', 'Drives Results - Consistently achieving results, even under tough circumstances', ""Master's degree in Analytics, Statistics, Engineering, Math, Finance, Accounting, or Information Systems or related fieldExperience with SQL, Python, Tableau, R, Cloud Computing Platforms, GitHub, Microsoft Office, and similar toolsAbility to be flexible and responsive, able to perform in a fast-paced, dynamic work environment and meet aggressive deadlinesDemonstrating excellent written and verbal communication skills by catering communication styles to technical and non-technical audiences, asking the right questions, and translating complex analyses into understandable insightsImplementing the data science development lifecycle from data exploration, cleansing, and transformation, model development, validation, testing, to visualizationAbility to work with large volumes of data with a wide variety of database applications and cloud environment toolsAbility to develop and apply advanced mathematical/statistical techniquesUtilizing advanced problem-solving skills to navigate unstructured projects that may require innovative approaches while taking into consideration resources, timing, and other constraintsStreamlining processes through enhancements or modifications to systems & procedures and troubleshooting efficientlyStrong interpersonal skills for dealing with sensitive or controversial situationsTangible passion for learning and developing the ability to quickly adapt to new technologies, tools, and techniquesWillingness to collaborate across teams to share best practices and align on approaches"", 'POSITION PURPOSE', ""Master's degree in Analytics, Statistics, Engineering, Math, Finance, Accounting, or Information Systems or related field"", 'Strong interpersonal skills for dealing with sensitive or controversial situations', 'Environment', 'Manages Conflict - Handling conflict situations effectively with minimal noise', 'Action-Oriented - Taking on new opportunities and tough challenges with a sense of urgency, high energy, and enthusiasmCollaborates - Building partnerships and working collaboratively with others to meet shared objectivesCommunicates Effectively - Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiencesCustomer Focus - Building strong customer relationships and delivering customer-centric solutionsDrives Results - Consistently achieving results, even under tough circumstancesManages Conflict - Handling conflict situations effectively with minimal noiseNimble Learning - Actively learning through experimentation when tackling new problems, using both successes and failures as learning fodder', 'Years of Relevant Work Experience: ', 'Collaborates - Building partnerships and working collaboratively with others to meet shared objectives', 'NATURE AND SCOPE', 'Education Required', 'Customer Focus - Building strong customer relationships and delivering customer-centric solutions', 'Implementing the data science development lifecycle from data exploration, cleansing, and transformation, model development, validation, testing, to visualization', 'Nimble Learning - Actively learning through experimentation when tackling new problems, using both successes and failures as learning fodder', 'Ability to develop and apply advanced mathematical/statistical techniques', 'Knowledge, Skills, Abilities And Competencies', 'Ability to work with large volumes of data with a wide variety of database applications and cloud environment tools', 'Willingness to collaborate across teams to share best practices and align on approaches', 'Major Tasks, Responsibilities And Key Accountabilities', '20% - Communication and Visualization: Present analysis and resulting recommendations to senior management; Leverage data to present a compelling business case to optimize investments and operations', '50% - Model Preparation: Establish scalable, efficient processes for large scale data analyses, model development, and model implementation30% - Model Development and Deployment: Design and develop algorithms and models to use against large datasets to create business insights20% - Communication and Visualization: Present analysis and resulting recommendations to senior management; Leverage data to present a compelling business case to optimize investments and operations', 'Utilizing advanced problem-solving skills to navigate unstructured projects that may require innovative approaches while taking into consideration resources, timing, and other constraints', 'Experience with SQL, Python, Tableau, R, Cloud Computing Platforms, GitHub, Microsoft Office, and similar tools', 'Physical Requirements', 'Streamlining processes through enhancements or modifications to systems & procedures and troubleshooting efficiently']",Entry level,Full-time,Engineering,Construction,2021-02-05 10:36:04
Data Scientist,Walmart,"Bentonville, AR",17 hours ago,36 applicants,"['', ""What You'll Do"", 'You have consistently high standards, your passion for quality is inherent in everything that you do ', 'Minimum Qualifications', 'Collaborate with other data scientists and data engineers in our team', 'Work with business stakeholders to understand the business requirements and the data available to solve the corresponding problems', 'Strong understanding of and practical experience in a wide-range of machine learning algorithms', 'Strong verbal and written communication skills', 'Be proactive and take ownership of the projects and tasks assigned', '2+ years of relevant industry experience', 'Work with data engineers to test and validate training and production data pipelines, among other tasks', 'Basic knowledge of data engineering is a plus', 'Certificates earned in data mining, machine learning, deep learning, statistical modeling, cloud computing, and data engineering is a plus', ""Option 1: Bachelor’s degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 2 years' experience in an analytics or related field.Option 2: Master’s degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology, or related field.Option 3: 4 years' experience in an analytics or related field."", 'You’re an inquisitive, out-of-the box thinker who’s continually on the lookout for opportunities to improve and innovate data science solutions ', 'Live by our Company culture and values', 'You are organized and have excellent verbal and written communication skills and presentation skills', 'You’re an inquisitive, out-of-the box thinker who’s continually on the lookout for opportunities to improve and innovate data science solutions You have consistently high standards, your passion for quality is inherent in everything that you do You have the courage to fail fast You have proven ability as a full stack data scientist who develops, optimizes, and scales models for the production environment You have proven industry experience of designing, leading, and managing large-scale data science projects and collaborating with data engineersYou connect the how and why, using your knowledge of data science theories and methodologies to derive the best approach that is fit-for-purpose You have a very strong understanding of the fundamental concepts of popular statistical and machine learning modelsYou’re experienced with general programing, statistical languages, and deep learning packages used to manipulate data and build statistical and machine learning models at a large scale, such as Python, R, Spark, PyTorch, Tensorflow, Keras, SQL, and SQL-like query languages for NoSQL databasesYou’re proficient using database technologies, distributed datastores, and cloud computer (e.g. GCP)You are organized and have excellent verbal and written communication skills and presentation skills', 'Present insights discovered from data analysis and statistical/machine learning modeling and make recommendation based on the results to internal team members and business stakeholders', 'Practical experience of using cloud computing', 'Working knowledge of relational and NOSQL databases', 'Interested in applying data science to solving retail-related problems', 'Experience working with large structured and unstructured datasets', 'You have a very strong understanding of the fundamental concepts of popular statistical and machine learning models', 'You have the courage to fail fast ', 'Help deploy models in various formats', 'Proficient in other languages, such as R, used in data science is a plus', 'Conduct exploratory data analysis to understand the patterns and potential business insights exhibited in the data', 'Develop statistical and machine learning models to solve business problems and derive actionable business insights', 'Own components of a data science project', 'Outlined below are the required minimum qualifications for this position. If none are listed, there are no minimum qualifications. ', 'About Global Tech', 'You have proven industry experience of designing, leading, and managing large-scale data science projects and collaborating with data engineers', 'Work with business stakeholders to understand the business requirements and the data available to solve the corresponding problemsTranslate the business requirements to a problem that can be solved using statistical and/or machine learning techniquesBuild datasets from different sources for data analysis and model development, which will include wrangling, cleaning, and pre-processing dataConduct exploratory data analysis to understand the patterns and potential business insights exhibited in the dataCreate data visualization to summarize the insights discovered during the data analysis and communicate them to internal team members and business stakeholdersDevelop statistical and machine learning models to solve business problems and derive actionable business insightsWork with data engineers to test and validate training and production data pipelines, among other tasksHelp deploy models in various formatsDerive metrics for model performance monitoring and conduct continuous model performance monitoring (after deployment)Present insights discovered from data analysis and statistical/machine learning modeling and make recommendation based on the results to internal team members and business stakeholdersBe proactive and take ownership of the projects and tasks assignedProvide and support the implementation of business solutionsCollaborate with other data scientists and data engineers in our teamOwn components of a data science projectCoach junior team members and share knowledge with the broader teamContinue to widen and deepen data science and engineering skillsetsLive by our Company culture and valuesAdhere to model compliance with company policies and procedures, and supporting company mission, values, and standards of ethics and integrity', ""Option 1: Bachelor’s degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology or related field and 2 years' experience in an analytics or related field."", 'You connect the how and why, using your knowledge of data science theories and methodologies to derive the best approach that is fit-for-purpose ', 'You’re experienced with general programing, statistical languages, and deep learning packages used to manipulate data and build statistical and machine learning models at a large scale, such as Python, R, Spark, PyTorch, Tensorflow, Keras, SQL, and SQL-like query languages for NoSQL databases', 'Provide and support the implementation of business solutions', 'Continue to widen and deepen data science and engineering skillsets', 'The above information has been designed to indicate the general nature and level of work performed in the role.\u202f It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to this job. The full Job Description can be made available as part of the hiring process.\u202f', 'You’re proficient using database technologies, distributed datastores, and cloud computer (e.g. GCP)', 'Translate the business requirements to a problem that can be solved using statistical and/or machine learning techniques', 'Build datasets from different sources for data analysis and model development, which will include wrangling, cleaning, and pre-processing data', ' Outlined below are the required minimum qualifications for this position. If none are listed, there are no minimum qualifications.  ', 'You have proven ability as a full stack data scientist who develops, optimizes, and scales models for the production environment ', 'Proficient in Python, SQL, Spark, the associated Python and Spark packages commonly used by data scientists, and Deep Learning libraries, such as Tensorflow, Keras, and PyTorch', 'Adhere to model compliance with company policies and procedures, and supporting company mission, values, and standards of ethics and integrity', 'Additional Preferred Qualifications', 'Coach junior team members and share knowledge with the broader team', 'Master’s or Doctoral degree in Computer Science (with a focus in Data Mining, Machine Learning and at least one of its disciplines, such as Natural Language Processing and Computer Vision), Statistics, Econometrics, Computational Neuroscience, Operational Research, Physics, or any other quantitative disciplines that require processing and modeling data at a large scale2+ years of relevant industry experienceProficient in Python, SQL, Spark, the associated Python and Spark packages commonly used by data scientists, and Deep Learning libraries, such as Tensorflow, Keras, and PyTorchProficient in other languages, such as R, used in data science is a plusStrong understanding of and practical experience in a wide-range of machine learning algorithmsGood understanding of and practical experience with statistical modelingPractical experience of using cloud computingExperience working with large structured and unstructured datasetsWorking knowledge of relational and NOSQL databasesBasic knowledge of data engineering is a plusCertificates earned in data mining, machine learning, deep learning, statistical modeling, cloud computing, and data engineering is a plusInterested in applying data science to solving retail-related problemsStrong verbal and written communication skills', ""Option 3: 4 years' experience in an analytics or related field."", 'Master’s or Doctoral degree in Computer Science (with a focus in Data Mining, Machine Learning and at least one of its disciplines, such as Natural Language Processing and Computer Vision), Statistics, Econometrics, Computational Neuroscience, Operational Research, Physics, or any other quantitative disciplines that require processing and modeling data at a large scale', 'Good understanding of and practical experience with statistical modeling', 'Create data visualization to summarize the insights discovered during the data analysis and communicate them to internal team members and business stakeholders', 'Derive metrics for model performance monitoring and conduct continuous model performance monitoring (after deployment)', 'Minimum Qualifications...', 'Option 2: Master’s degree in Statistics, Economics, Analytics, Mathematics, Computer Science, Information Technology, or related field.', 'Outlined below are the optional preferred qualifications for this position. If none are listed, there are no preferred qualifications. ']",Entry level,Full-time,Engineering,Information Technology and Services,2021-02-05 10:36:04
