job_title,company,location,date_posted,applicants,job_text,seniority_level,employment_type,job_function,industries,date_scraped
Data Scientist ,LinkedIn,"Sunnyvale, CA",18 hours ago,173 applicants,[''],Not Applicable,Full-time,Analyst,Internet,2021-03-02 16:52:02
Data Scientist,IBM,"New York, NY",8 hours ago,Be among the first 25 applicants,"['', 'You will be exposed to and incorporate a variety of statistical and machine learning techniques such as logistic regression, experimental design, generalized linear models, mixed modeling, CHAID/decision trees, neural networks and ensemble models.', 'You will implement and validate predictive models as well as create and maintain statistical models with a focus on big data. ', 'You are great at solving problems, debugging, troubleshooting, and designing & implementing solutions to complex technical issues.You thrive on teamwork and have excellent verbal and written communication skills. You have strong technical and analytical abilities, a knack for driving impact and growth, and some experience with programming/scripting in a language such as Java or Python.You have an interest in, understanding of, or experience with Design Thinking and Agile Development methodologies.', 'You have an interest in, understanding of, or experience with Design Thinking and Agile Development methodologies.', ' Must have basic understanding of statistical programming in a language such as R, SAS or Python ', ' Experience with programming/scripting in a language such as Java or Python ', 'Who You Are', 'Advanced knowledge of statistical concepts such as regressions, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insightsOne or more internship or co-op experiences', 'About IBM', 'You will communicate with internal and external clients to understand business needs and provide analytical solutions.', 'You will implement and validate predictive models as well as create and maintain statistical models with a focus on big data. You will be exposed to and incorporate a variety of statistical and machine learning techniques such as logistic regression, experimental design, generalized linear models, mixed modeling, CHAID/decision trees, neural networks and ensemble models.You will communicate with internal and external clients to understand business needs and provide analytical solutions.You will use leading edge tools such as COGNOS, Watson Studio and Watson Machine Learning. You’ll work in an agile, collaborative environment, partnering with other scientists, engineers, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.', 'Advanced knowledge of statistical concepts such as regressions, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights', 'You’ll work in an agile, collaborative environment, partnering with other scientists, engineers, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.', 'Basic knowledge of statistical concepts such as regression, time series, mixed model, Bayesian clustering, etc., to analyze data and provide insights.', 'One or more internship or co-op experiences', 'You thrive on teamwork and have excellent verbal and written communication skills. ', ' Must have basic understanding of statistical programming in a language such as R, SAS or Python  Experience with programming/scripting in a language such as Java or Python Basic knowledge of statistical concepts such as regression, time series, mixed model, Bayesian clustering, etc., to analyze data and provide insights.', 'About Business Unit', 'Preferred Technical And Professional Expertise', 'You are great at solving problems, debugging, troubleshooting, and designing & implementing solutions to complex technical issues.', 'You will use leading edge tools such as COGNOS, Watson Studio and Watson Machine Learning. ', 'You have strong technical and analytical abilities, a knack for driving impact and growth, and some experience with programming/scripting in a language such as Java or Python.']",Entry level,Full-time,Engineering,Information Technology and Services,2021-03-02 16:52:02
Machine Learning Engineer,Jupiter,"San Francisco, CA",1 hour ago,Be among the first 25 applicants,[''],Entry level,Full-time,Engineering,Logistics and Supply Chain,2021-03-02 16:52:02
"Data Scientist (ML), Internship",DoorDash,"San Francisco, CA",21 hours ago,34 applicants,"['', 'Qualifications', 'about to finish', 'We are learning', 'Entering final year or about to finish* a M.S., or PhD. in Statistics, Mathematics, Operations Research, Physics, Economics, or other quantitative field', 'Demonstrated familiarity with programming languages e.g. python and machine learning libraries e.g. SciKit Learn, Spark MLLib', ' Forecast the supply of available dashers as well as incoming delivery demand Iterate and improve our recommendation, personalization and ranking algorithms which have applications in several product areas like search, autocomplete and email/push communications Build models for next generation pricing and pay algorithms Improve models used in real time vehicle routing in major metropolitan areas, to help our dashers arrive at desired locations with little to no lag/latency Predict preparation time for over 50,000 merchant partners You can find out more on our ML blog post here ', 'Improve models used in real time vehicle routing in major metropolitan areas, to help our dashers arrive at desired locations with little to no lag/latency', ' We are leaders - Leadership is not limited to our management team. It’s something everyone at DoorDash embraces and embodies. We are doers - We believe the only way to predict the future is to build it. Creating solutions that will lead our company and our industry is what we do -- on every project, every day.  We are learning - We’re not afraid to dig in and uncover the truth, even if it’s scary or inconvenient. Everyone here is continually learning on the job, no matter if we’ve been in a role for one year or one minute. We are customer obsessed - Our mission is to grow and empower local economies. We are committed to our customers, merchants, and dashers and believe in connecting people with possibility. We are all DoorDash - The magic of DoorDash is our people, together making our inspiring goals attainable and driving us to greater heights.  We offer great compensation packages and comprehensive health benefits. ', 'Iterate and improve our recommendation, personalization and ranking algorithms which have applications in several product areas like search, autocomplete and email/push communications', 'We offer great compensation packages and comprehensive health benefits.', 'We are leaders - Leadership is not limited to our management team. It’s something everyone at DoorDash embraces and embodies.', 'Entering final year', 'Forecast the supply of available dashers as well as incoming delivery demand', ' Entering final year or about to finish* a M.S., or PhD. in Statistics, Mathematics, Operations Research, Physics, Economics, or other quantitative field Good understanding of many quantitative disciplines such as statistics, machine learning, operations research, causal inference, and deep understanding in at least one Demonstrated familiarity with programming languages e.g. python and machine learning libraries e.g. SciKit Learn, Spark MLLib Understanding of experimentation techniques e.g. A/B testing ', 'About You', 'Predict preparation time for over 50,000 merchant partners', 'High-energy and confident — you keep the mission in mind, take ideas and help them grow using data and rigorous testing, show evidence of progress and then double down', 'We are doers - We believe the only way to predict the future is to build it. Creating solutions that will lead our company and our industry is what we do -- on every project, every day. ', ' High-energy and confident — you keep the mission in mind, take ideas and help them grow using data and rigorous testing, show evidence of progress and then double down You’re an owner — driven, focused, and quick to take ownership of your work Humble — you’re willing to jump in and you’re open to feedback Adaptable, resilient, and able to thrive in ambiguity — things change quickly in our fast-paced startup and you’ll need to be able to keep up! Growth-minded — you’re eager to expand your skill set and excited to carve out your career path in a hyper-growth setting Desire for impact — ready to take on a lot of responsibility and work collaboratively with your team ', 'Please note that this role is an internship that will last 12 weeks with a potential opportunity to (immediately) convert to a full time role based on performance.', 'About DoorDash', 'Example Projects', 'Build models for next generation pricing and pay algorithms', 'We are doers', 'You can find out more on our ML blog post here', 'Adaptable, resilient, and able to thrive in ambiguity — things change quickly in our fast-paced startup and you’ll need to be able to keep up!', 'opportunity to (immediately) convert to a full time role', 'We are leaders', 'Understanding of experimentation techniques e.g. A/B testing', 'We are all DoorDash', 'We are all DoorDash - The magic of DoorDash is our people, together making our inspiring goals attainable and driving us to greater heights. ', 'We are customer obsessed', 'We are learning - We’re not afraid to dig in and uncover the truth, even if it’s scary or inconvenient. Everyone here is continually learning on the job, no matter if we’ve been in a role for one year or one minute.', 'Good understanding of many quantitative disciplines such as statistics, machine learning, operations research, causal inference, and deep understanding in at least one', 'You’re an owner — driven, focused, and quick to take ownership of your work', 'Wanted: Data Scientists with Technical Brilliance AND Business Sense', 'Humble — you’re willing to jump in and you’re open to feedback', 'Our Commitment to Diversity and Inclusion', 'Growth-minded — you’re eager to expand your skill set and excited to carve out your career path in a hyper-growth setting', 'We are customer obsessed - Our mission is to grow and empower local economies. We are committed to our customers, merchants, and dashers and believe in connecting people with possibility.', 'Why You’ll Love Working at DoorDash', 'Desire for impact — ready to take on a lot of responsibility and work collaboratively with your team']",Not Applicable,Internship,Engineering,Marketing and Advertising,2021-03-02 16:52:02
Data Scientist,Amazon,"Boston, MA",14 hours ago,Be among the first 25 applicants,"['', 'Preferred Qualifications', 'Basic Qualifications', ' Understanding of operating system fundamentals (Linux or Windows)', ' 2+ years of analyzing customer workflows, partnering with engineering teams, and providing recommendations on customer impacting solutions Familiarity with modern analysis tools (e.g. MATLAB, R, Python, SQL)', ' Understanding of operating system fundamentals (Linux or Windows) Experience with AWS services', ' Familiarity with modern analysis tools (e.g. MATLAB, R, Python, SQL)', ' 2+ years of analyzing customer workflows, partnering with engineering teams, and providing recommendations on customer impacting solutions', 'Description', 'Company', ' Experience with AWS services']",Not Applicable,Full-time,Engineering,Computer Software,2021-03-02 16:52:02
Data Scientist (Healthcare),Vaco,"Memphis, TN",16 hours ago,Be among the first 25 applicants,"['', 'Knowledge of statistical models and algorithms including regression, classification, and clustering.', 'Demonstrate knowledge and experience in the use of Microsoft Azure, Amazon AWS, Google Cloud Platform, Snowflake, Alteryx, Microsoft SQL Server, Python SDK, Jupyter Notebook, and Tableau.', 'Ability to communicate verbally and in writing concepts and methodologies to non-technical users.', 'Min 5 years of experience as a data scientist, preferably in the healthcare industry ', ""Min 5 years of experience as a data scientist, preferably in the healthcare industry Knowledge of programming, data modeling, machine learning, simulation, as well as statistics, and mathematics. Knowledge of statistical models and algorithms including regression, classification, and clustering.Advanced knowledge of SQL, relational database management systems, and process automation.Demonstrate knowledge and experience in the use of Microsoft Azure, Amazon AWS, Google Cloud Platform, Snowflake, Alteryx, Microsoft SQL Server, Python SDK, Jupyter Notebook, and Tableau.Ability to communicate verbally and in writing concepts and methodologies to non-technical users.Bachelor's degree in Data Science, Computer Science or comparable field; Master's degree preferred"", ""Bachelor's degree in Data Science, Computer Science or comparable field; Master's degree preferred"", 'Knowledge of programming, data modeling, machine learning, simulation, as well as statistics, and mathematics. ', 'Advanced knowledge of SQL, relational database management systems, and process automation.']",Mid-Senior level,Full-time,Information Technology,Hospital & Health Care,2021-03-02 16:52:02
Data Scientist,ADP,"Parsippany, NJ",22 hours ago,Be among the first 25 applicants,"['', "" Education: Bachelor's Degree in Statistics, Applied Mathematics, Computer Science or related (at minimum)"", ' Experience with visualization software, including Tableau, Excel.', ' Extract, merge, clean and normalize data sources as necessary for subsequent analytical studies using a combination of Excel, SQL, Oracle and Hadoop.', ' Very strong technical skills: Python (text manipulation using Python a plus), SQL and Excel.', ' 1-3 years of post-graduate experience (excluding internships/co-op) building statistical models (required), experience in B2B, SaaS a plus.', ' Ability to create compelling presentations (including charts, tables, graphs) to translate analytic findings to an executive audience.', ' Implement appropriate tracking methods to measure business impacts of recommendations.', '  Leverage multiple analytic methods to identify key drivers of client experience related metrics and provide insightful, innovative and actionable recommendations to improve client experience and business outcomes.  Build deep partnership with business and technology stakeholders from across the enterprise to understand client experience concerns and existing available data sources  Establish credibility as a trusted advisor to key stakeholders across business units in order to promote and elevate statistical and predictive modeling standards.  Extract, merge, clean and normalize data sources as necessary for subsequent analytical studies using a combination of Excel, SQL, Oracle and Hadoop.  Use Python, R statistical platforms to design and build appropriate statistical and machine learning models, including but not limited to regression, clustering and decision trees, to identify main drivers of client experience related metrics.  Create appropriate data dashboards/visualizations (Tableau server) and presentations (MS-Powerpoint) to highlight findings and recommendations for both executive and technical audiences.  Implement appropriate tracking methods to measure business impacts of recommendations. ', ' Leverage multiple analytic methods to identify key drivers of client experience related metrics and provide insightful, innovative and actionable recommendations to improve client experience and business outcomes.', 'Key Responsibilities', 'Requirements', ' Establish credibility as a trusted advisor to key stakeholders across business units in order to promote and elevate statistical and predictive modeling standards.', ' Preference to candidates who have a deep understanding of customer service organizations, including contact centers and related KPIs and technology (e.g., speech analytics, call routing, work-force management, process automation, chatbots, etc.)', ""  1-3 years of post-graduate experience (excluding internships/co-op) building statistical models (required), experience in B2B, SaaS a plus.  Exceptional analytical and problem-solving skills; ability to structure and conduct appropriate analyses.  Prior experience in analytics, consulting, client experience, continuous-improvement or related fields a plus.  Preference to candidates who have a deep understanding of customer service organizations, including contact centers and related KPIs and technology (e.g., speech analytics, call routing, work-force management, process automation, chatbots, etc.)  Very strong technical skills: Python (text manipulation using Python a plus), SQL and Excel.  Experience with Hadoop or similar preferred, but not required  Experience with visualization software, including Tableau, Excel.  Ability to create compelling presentations (including charts, tables, graphs) to translate analytic findings to an executive audience.  Ability to successfully navigate complexity, ambiguity and pressure to get things done in a fast-paced environment which requires ability to balance multiple priorities  Team player, able to work collaboratively in a project team setting with a reasonable degree of independence.  Results-oriented, self-starter -- quick learner and able to adapt to changing business priorities  Education: Bachelor's Degree in Statistics, Applied Mathematics, Computer Science or related (at minimum) "", ' Results-oriented, self-starter -- quick learner and able to adapt to changing business priorities', ' Team player, able to work collaboratively in a project team setting with a reasonable degree of independence.', ' Prior experience in analytics, consulting, client experience, continuous-improvement or related fields a plus.', ' Use Python, R statistical platforms to design and build appropriate statistical and machine learning models, including but not limited to regression, clustering and decision trees, to identify main drivers of client experience related metrics.', 'Data Scientist', ' Create appropriate data dashboards/visualizations (Tableau server) and presentations (MS-Powerpoint) to highlight findings and recommendations for both executive and technical audiences.', ' Experience with Hadoop or similar preferred, but not required', ' Build deep partnership with business and technology stakeholders from across the enterprise to understand client experience concerns and existing available data sources', '1-3 years of post-graduate experience (excluding internships/co-op) building statistical models (required), experience in B2B, SaaS a plus', ' Exceptional analytical and problem-solving skills; ability to structure and conduct appropriate analyses.', ' Ability to successfully navigate complexity, ambiguity and pressure to get things done in a fast-paced environment which requires ability to balance multiple priorities']",Associate,Full-time,Engineering,Computer Software,2021-03-02 16:52:02
Data Scientist,Verusen,"Atlanta, GA",22 hours ago,Be among the first 25 applicants,"['', 'Qualifications', 'Python - including libraries like Tensorflow (or PyTorch), Sci-Kit learn, Pandas, and Numpy.Experience creating production code including object oriented programming principles.Unit & integration testingExperience with algorithmic design, complexity analysis, mathematic / scientific computing. Experience with supply chains.', 'Python - including libraries like Tensorflow (or PyTorch), Sci-Kit learn, Pandas, and Numpy.', 'Masters degree or higher preferred. Less traditional candidates will be seriously considered based on the strength of their portfolio. ', 'Familiarity with some statistical analysis software/library like SciPy or SPSS, SAS, R, etc.', 'Masters degree or higher preferred. Less traditional candidates will be seriously considered based on the strength of their portfolio. Statistics: theoretical foundation in various common distributions, MAP/MLE, bayes, probability theory.Familiarity with some statistical analysis software/library like SciPy or SPSS, SAS, R, etc.Natural Language ProcessingData engineering: SQL, Spark, Hadoop. Various classifiers: Deep learning (including very modern approaches), forest based classifiers, linear models, SVMs. ', 'Experience creating production code including object oriented programming principles.', 'Experience with supply chains.', 'Unit & integration testing', 'Various classifiers: Deep learning (including very modern approaches), forest based classifiers, linear models, SVMs. ', 'Statistics: theoretical foundation in various common distributions, MAP/MLE, bayes, probability theory.', 'Natural Language Processing', 'Company Description', 'Job Description', 'Experience with algorithmic design, complexity analysis, mathematic / scientific computing. ', 'Data engineering: SQL, Spark, Hadoop. ']",Not Applicable,Full-time,Engineering,Information Technology and Services,2021-03-02 16:52:02
Data Scientist,Urbint,"New York, NY",14 hours ago,61 applicants,"['', ' Who You Are ', ' Benefits ', 'You will have good communication and problem solving skills.', 'Hiring in Canada and the US Only', ' Job Summary ', ' Mission-driven - some companies use AI to serve better digital ads and trade stocks; we seek to make our communities safer and more resilient 100% remote - work from anywhere  Remote work monthly stipend Competitive compensation package Best in class medical coverage - 100% benefits and premiums paid Health perks - wellness reimbursement Educational allowance - up to $1000 /yr  Weekly lunch stipend ', ' You will convey complex ideas & trade-off decisions to business stakeholders.  ', ' What You’ll Do ', 'Track record of creating excellent slack emojis and memes.', 'Overall, you will be responsible for building ML products that deliver measurable business value for customers.', ' Being very comfortable with the math behind these techniques is key. ', 'You will help with ‘productizing’ and/or improving machine learning models.', 'Best in class medical coverage - 100% benefits and premiums paid', 'Very comfortable with basic Predictive modeling, Classification, NLP, Content Recommendation systems and Time Series techniques.', 'You will convey complex ideas & trade-off decisions to business stakeholders. ', 'In the early stages of your data science career, new grad or about to graduate and able to work full time are all welcome.', 'Weekly lunch stipend', ' You will develop machine learning solutions for well-defined data science problems, with focus on speed to value (mvp & iterative approach). You will help with ‘productizing’ and/or improving machine learning models. You will have good communication and problem solving skills.', 'Nice to Have', 'Mission-driven - some companies use AI to serve better digital ads and trade stocks; we seek to make our communities safer and more resilient', ' Comfortable with startup or Agile environments. Comfortable with Git. Track record of creating excellent slack emojis and memes. ', 'Competitive compensation package', 'Being very comfortable with the math behind these techniques is key.', 'Health perks - wellness reimbursement', 'Comfortable with Git.', '100% remote - work from anywhere ', 'Educational allowance - up to $1000 /yr ', 'Well-versed in Python or R (an d willing to continue to learn the Python ecosystem).', 'Not required to know all tools/techniques out there, but a passion for learning, being up to date, and the ability to quickly map the problem to a solution space are must-haves.', 'Comfortable with startup or Agile environments.', 'You will develop machine learning solutions for well-defined data science problems, with focus on speed to value (mvp & iterative approach).', ' In the early stages of your data science career, new grad or about to graduate and able to work full time are all welcome. Well-versed in Python or R (an d willing to continue to learn the Python ecosystem). Very comfortable with basic Predictive modeling, Classification, NLP, Content Recommendation systems and Time Series techniques.', 'Remote work monthly stipend']",Mid-Senior level,Full-time,Engineering,Information Technology and Services,2021-03-02 16:52:02
Data Scientist,PayPal,"San Jose, CA",2 hours ago,Be among the first 25 applicants,"['', 'Job Description Summary:', 'Job Description:', 'Qualifications:']",Not Applicable,Full-time,Engineering,Computer Software,2021-03-02 16:52:02
