job_title,company,location,date_posted,applicants,job_text,seniority_level,employment_type,job_function,industries,date_scraped
Data Analyst,FIG,New York City Metropolitan Area,14 hours ago,Over 200 applicants,"['', 'More about FIG.', 'Helping the “new economy” brands and companies scale successfully (e.g Simple Mills and Stella & Chewy’s), and', ""Ability to synthesize data from multiple sources and analyze performance strategically utilizing SQL or similar gap analysis skillsetsExperience visualizing findings with a front-end visualization tool like Tableau, PowerBI, Datorama or DomoStrong Excel skills for data management; familiarity with Excel's Data Analysis ToolPakExcellent written and oral communication skillsA fast learner, highly meticulousExperience / familiarity with syndicated research sources/tools (Gfk, MRI, Simmons, Scarborough, Brandwatch, Nielsen, comScore)Experience / familiarity with digital ad effectiveness researchExperience in SAS, SPSS, R or other advanced analytics software packages a plus but not required\xa00-2 years experience in analytics at a marketing agency, or related field"", ""FIG is looking for a Data & Research Analyst experience using analytics tools and syndicated research platforms to extract valuable insights from large datasets. You will be tasked with transforming these data sets into compelling and actionable insights. You'll work directly with the analytics team, clients and vendors to implement measurement solutions alongside a team of media planners and strategists. The role is a good fit for an analyst who is curious by nature, looking to put ideas to the test and collaborate across teams to improve the output of the analyses- with high data quality & data management standards."", 'We believe that stories are the best way to convey information and persuade people so we have built our thoroughly modern agency to deliver on this belief. We are Storytellers for the Information Age, on a mission to raise the bar in our industry by improving the quality and effectiveness of the stories told.', 'We create and produce those stories in-house, and we distribute them across all forms of traditional and digital platforms, ensuring that we create natively to the needs of each platform and channel and always with the consumer first in our minds. We have embedded all services into our offering including media planning & buying. We have a full-service production studio. In November 2017, we completed the acquisition of technology agency Hungry.', 'Excellent written and oral communication skills', 'We do two types of work really well:', 'Alignment with agency values:', 'We pride ourselves on being a fully modern, integrated agency and can be more efficient because of the diversity of skills on our team. We believe in a model with fewer, better people.', 'Experience in SAS, SPSS, R or other advanced analytics software packages a plus but not required\xa0', 'Helping established brands renovate and reposition in a vastly changed marketing ecosystem (eg Benjamin Moore, Ketel One)', 'To learn more about FIG, please visit us at figagency.com.', 'Experience / familiarity with syndicated research sources/tools (Gfk, MRI, Simmons, Scarborough, Brandwatch, Nielsen, comScore)', ""Strong Excel skills for data management; familiarity with Excel's Data Analysis ToolPak"", 'Experience visualizing findings with a front-end visualization tool like Tableau, PowerBI, Datorama or Domo', '0-2 years experience in analytics at a marketing agency, or related field', 'FIG was created to be a smarter, more nimble alternative to the traditional agency model.', 'Helping the “new economy” brands and companies scale successfully (e.g Simple Mills and Stella & Chewy’s), andHelping established brands renovate and reposition in a vastly changed marketing ecosystem (eg Benjamin Moore, Ketel One)', 'Our ambition is to be the lead communications agency for the world’s most ambitious companies.', 'Ability to synthesize data from multiple sources and analyze performance strategically utilizing SQL or similar gap analysis skillsets', ""Truth is the most important of our values. Truth\xa0has an edge to it - sometimes it's painful, sometimes it's beautiful.\xa0 Always it's the right thing.\xa0 For our clients, we look for the\xa0truth\xa0behind trends and try to get to the\xa0truth\xa0of a story. The truth is at the heart of everything that we do and how we treat each other, our clients and their audience.\xa0"", 'We are Storytellers for the Information Age, on a mission to improve the quality and effectiveness of the stories told in the communications industry. We have a simple philosophy: for success in today’s world, a brand needs One Story and Many Voices. We are looking for someone exceptional to join our team as a Data & Research Analyst.\xa0\xa0', 'Recent accolades: AdAge Agency A List Stand Out Agency 2018 and 2019, INC 5000 (the definitive list of the fastest growing privately held companies in the US), INC Best Places to Work 2019, AdAge Best Places to Work for 3 consecutive years.\xa0', 'A fast learner, highly meticulous', 'Experience / familiarity with digital ad effectiveness research', 'Qualifications:\xa0']",Entry level,Full-time,Analyst,Marketing and Advertising,2021-03-10 09:25:59
Data Analyst,gohenry,"New York, NY",1 hour ago,Be among the first 25 applicants,"['', ""We help over one million customers improve their money skills every single day.92% of parents said their children are more money confident since using gohenry.We're a high growth startup and that's why we need you."", 'Maintain the accuracy of our statistical calculations and reporting used for testing creative and copy variants across various advertising channels, on the website, and on landing pages.', ""Bachelor's degree, preferably in a quantitative field"", 'Alignment with Organization-Wide Financial Modeling', ""Act as the bridge between the US Marketing team's modeling and the company's financial model (led by the Finance team). Liaise with our CFO and other members of the Finance team."", 'Excellent data analysis skills with ability to both drill down into complex data sets and summarize insights', ""Performance Marketing/Media Channel Performance\ufeffAnalyze, present, and socialize data and insights from online and offline marketing channels, connecting the dots between data and action.Attribution & Media Mix ModelingWork collaboratively with our agency and internal data teams to build more accurate individual and cross-channel attribution modeling, media mix modeling (MMM), and other econometric modeling. Build dashboards and other visualizations that will help the marketing team make informed decisions about our mix, creative, and strategy.A/B Testing, Conversion Rate Optimization, Landing Page OptimizationMaintain the accuracy of our statistical calculations and reporting used for testing creative and copy variants across various advertising channels, on the website, and on landing pages.Website AnalyticsWork closely with the Product and Marketing teams to align measurement (agnostic of particular tools) from awareness to website, app through to sign up and activation (the funnel).Alignment with Organization-Wide Financial ModelingAct as the bridge between the US Marketing team's modeling and the company's financial model (led by the Finance team). Liaise with our CFO and other members of the Finance team.Contribution to Marketing OKRs & KPIsYour work will support technical and strategic elements of marketing in order to help achieve defined objectives and key results. These are including but not limited to improvements of sign up rate, activation rate, cost per activated, lifetime value, and organic growth."", '92% of parents said their children are more money confident since using gohenry.', '\ufeffAnalyze, present, and socialize data and insights from online and offline marketing channels, connecting the dots between data and action.', 'Ability to concisely articulate methods, observations, insights, and make recommendations to both a scientific and marketing audience', ""\ufeffWe're proud to say... "", 'Competitive salary based on experienceHealth & dental benefitsWe support flexible and remote working25 PTO days, plus paid holidays (and we really want you to take them all!)Opportunity to contribute to a 401KTraining opportunities to further develop your craftChoose your own equipment', 'Proven experience building attribution models for marketing and/or performing media mix modeling', 'Advanced knowledge of statistical and mathematical functions', 'How can you resist? ', ""What We're Looking For"", 'Data Analyst - Location NYC or Remote (East Coast-Based)', 'We support flexible and remote working', 'Performance Marketing/Media Channel Performance', 'We help over one million customers improve their money skills every single day.', 'Contribution to Marketing OKRs & KPIs', 'Your work will support technical and strategic elements of marketing in order to help achieve defined objectives and key results. These are including but not limited to improvements of sign up rate, activation rate, cost per activated, lifetime value, and organic growth.', 'Advanced Excel skills', 'Health & dental benefits', 'Competitive salary based on experience', 'COVID & remote working', 'Work collaboratively with our agency and internal data teams to build more accurate individual and cross-channel attribution modeling, media mix modeling (MMM), and other econometric modeling. Build dashboards and other visualizations that will help the marketing team make informed decisions about our mix, creative, and strategy.', 'About Gohenry', '25 PTO days, plus paid holidays (and we really want you to take them all!)', 'Website Analytics', '5+ years of experience in a similar role', 'Work closely with the Product and Marketing teams to align measurement (agnostic of particular tools) from awareness to website, app through to sign up and activation (the funnel).', 'Training opportunities to further develop your craft', ""Phase 1: In light of COVID the business will start remote. We'll organize periodic team meet-ups and provide team/business coaching in order to help build our culture.Phase 2: We anticipate setting up a workplace in New York City for the team to gather in. TBD on timing due to COVID. We'll remain open to remote work and the founding US team will be able to shape this."", 'Choose your own equipment', '\ufeff', 'Job Description', 'Opportunity to contribute to a 401K', 'Solid expertise in using SQL for data analysis', ""We're a high growth startup and that's why we need you."", ""Phase 1: In light of COVID the business will start remote. We'll organize periodic team meet-ups and provide team/business coaching in order to help build our culture."", ""What You'll Do"", ""Phase 2: We anticipate setting up a workplace in New York City for the team to gather in. TBD on timing due to COVID. We'll remain open to remote work and the founding US team will be able to shape this."", 'A/B Testing, Conversion Rate Optimization, Landing Page Optimization', ""5+ years of experience in a similar roleBachelor's degree, preferably in a quantitative fieldProven experience building attribution models for marketing and/or performing media mix modelingAdvanced knowledge of statistical and mathematical functionsExcellent data analysis skills with ability to both drill down into complex data sets and summarize insightsSolid expertise in using SQL for data analysisAdvanced Excel skillsAbility to concisely articulate methods, observations, insights, and make recommendations to both a scientific and marketing audience"", 'Attribution & Media Mix Modeling']",Entry level,Full-time,Information Technology,Financial Services,2021-03-10 09:25:59
Data Analyst (Entry Level) ,Selling Simplified,"Denver, CO",,N/A,"['', 'Collect data from business directories, networking portals and company websites.', 'Skills and Strengths sought after:', 'Knowledge of email marketing and lead generation advantageous', 'Selling Simplified Group, Inc. (SSG), is a controller of 165M+ global B2B records, aims to empower companies in their marketing and sales efforts through unprecedented customer insights and a real-time pulse on intent, via a comprehensive suite of data enrichment, marketing, and analytics tools—with a core mission of helping people make more meaningful B2B connections. All hosted under its demandcentr platform, their exclusive marketing technology stack provides innovative, intelligent, and compliant solutions to identifying, analysing, and capturing B2B demand backed by enriched, intent-based data. Founded in 2012, SSG is headquartered in Denver, CO and services clients globally via ten fully-staffed regional offices in APAC, EMEA, and North America.', 'Good written and verbal communication skills', 'Very good MS Office Skills, Excel in particular', 'Prior experience in web research advantageous', 'Checking raw lead files and perform QA based on client parameters.', 'You will be mentored by an experienced Senior Data Analyst and Campaign Delivery Manager, in an remote-based role. This opportunity will best suit a self-motivated, adaptable and flexible individual who is willing to challenge, be challenged and continually learn. Excellent communication skills and strong attention to detail, along with problem solving, analytical and organizational skills are essential', 'Using excel to format qualified leads into client specific templates.', 'Dynamic and self-motivated', 'Collect data from business directories, networking portals and company websites.Contact data cleaning and updating using excel and online/internal tools.Use internal systems to extract verified contact information.Checking raw lead files and perform QA based on client parameters.Using excel to format qualified leads into client specific templates.Use client parameters to extract data from the database to be used in email campaigningUse several online tools to deliver leads to clientsWork closely with Data and Operation teams in both US and overseas', 'Key Responsibilities:\xa0', 'Impeccable attention to detail', 'Use internal systems to extract verified contact information.', 'Use several online tools to deliver leads to clients', 'Contact data cleaning and updating using excel and online/internal tools.', 'Spontaneous, logical and analytical thinker', 'Key Responsibilities:\xa0\xa0', 'Use client parameters to extract data from the database to be used in email campaigning', 'Spontaneous, logical and analytical thinkerImpeccable attention to detailDynamic and self-motivatedGood written and verbal communication skillsVery good MS Office Skills, Excel in particularPrior experience in web research advantageousKnowledge of email marketing and lead generation advantageousWilling to work as part of a small, globally connected team', 'Work closely with Data and Operation teams in both US and overseas', 'Willing to work as part of a small, globally connected team']",Associate,Full-time,Administrative,Marketing and Advertising,2021-03-10 09:25:59
Workday Reporting Analyst,DoorDash,"New York, NY",13 hours ago,Be among the first 25 applicants,"['', 'About DoorDash', 'Cultivate strong relationships with business partners across People Technology, People Operations, IT, and others as needed to deliver effective reporting and insights ', 'You’re Excited About This Opportunity Because You Will…', '3+ years of experience with Workday reporting, including calculated fields, advanced and matrix reports, dashboards, and scorecards', 'About The Team', 'We are leaders', 'Self-starter with a high level of discretion with highly sensitive/confidential data', 'Support new business operations, module implementations, and new releases with reporting development and testing needs', ' 5+ years of reporting experience as a Data Analyst and/or Business or HRIS Analyst (preferably with a Human Capital Management (HCM) system such as Workday, PeopleSoft, Oracle, or SAP). 3+ years of experience with Workday reporting, including calculated fields, advanced and matrix reports, dashboards, and scorecards Workday Reporting certification strongly preferred Deep knowledge of Workday reporting capabilities and data structure, including core HCM, payroll, recruiting, absence management, time tracking, compensation, learning, etc. Experience facilitating stakeholder inputs, conducting requirement gathering sessions, and partnering with HR Information Systems (HRIS) and IT teams Strong business acumen, project management experience, problem-solving skills, and stakeholder management experience Exceptional interpersonal skills (verbal, written, and presentation) interfacing with all levels of an organization Self-starter with a high level of discretion with highly sensitive/confidential data Ability to present complex information in an effective format that is easily understood by users Excellent communication skills, with an ability to understand and communicate complex functional and technical solutions to less/non-technical audiences ', 'Create, maintain, and organize the reporting portfolio. Monitor the effectiveness and performance of reporting products, modifying or operationalizing new reports as needed', 'Excellent communication skills, with an ability to understand and communicate complex functional and technical solutions to less/non-technical audiences', 'About The Role', 'Our Commitment to Diversity and Inclusion', 'We’re Excited About You Because You Have…', 'Exceptional interpersonal skills (verbal, written, and presentation) interfacing with all levels of an organization', 'We are learners', 'Workday Reporting certification strongly preferred', 'Participates and leads projects related to new dashboards and analytics for HR and business leaders', 'Partner with People Technology to understand, support, and maintain security framework', '5+ years of reporting experience as a Data Analyst and/or Business or HRIS Analyst (preferably with a Human Capital Management (HCM) system such as Workday, PeopleSoft, Oracle, or SAP).', 'We are all DoorDash - The magic of DoorDash is our people, together making our inspiring goals attainable and driving us to greater heights. ', 'Support requests for data integrity and compliance audits in a timely manner', 'Develop the first complete set of reports and dashboards in a recent implementation of Workday', 'Deep knowledge of Workday reporting capabilities and data structure, including core HCM, payroll, recruiting, absence management, time tracking, compensation, learning, etc.', 'We are customer-obsessed', 'Why You’ll Love Working at DoorDash', 'Ability to present complex information in an effective format that is easily understood by users', 'Experience facilitating stakeholder inputs, conducting requirement gathering sessions, and partnering with HR Information Systems (HRIS) and IT teams', 'We are learners - We’re not afraid to dig in and uncover the truth, even if it’s scary or inconvenient. Everyone here is continually learning on the job, no matter if we’ve been in a role for one year or one minute.', 'We are leaders - Leadership is not limited to our management team. It’s something everyone at DoorDash embraces and embodies.', 'We offer great compensation packages and comprehensive health benefits.', 'Grow as a Workday Reporting expert, supporting operational and advanced reports/dashboards supporting HCM, Compensation, Talent, Performance, Payroll, Learning, Benefits, and future modules', ' We are leaders - Leadership is not limited to our management team. It’s something everyone at DoorDash embraces and embodies. We are doers - We believe the only way to predict the future is to build it. Creating solutions that will lead our company and our industry is what we do -- on every project, every day.  We are learners - We’re not afraid to dig in and uncover the truth, even if it’s scary or inconvenient. Everyone here is continually learning on the job, no matter if we’ve been in a role for one year or one minute. We are customer-obsessed - Our mission is to grow and empower local economies. We are committed to our customers, merchants, and dashers and believe in connecting people with possibility. We are all DoorDash - The magic of DoorDash is our people, together making our inspiring goals attainable and driving us to greater heights.  We offer great compensation packages and comprehensive health benefits. ', 'We are all DoorDash', 'We are doers - We believe the only way to predict the future is to build it. Creating solutions that will lead our company and our industry is what we do -- on every project, every day. ', 'We are customer-obsessed - Our mission is to grow and empower local economies. We are committed to our customers, merchants, and dashers and believe in connecting people with possibility.', 'We are doers', ' Develop the first complete set of reports and dashboards in a recent implementation of Workday Build the next arm of our Self Service Platform, delivering analytics at scale through Workday Participates and leads projects related to new dashboards and analytics for HR and business leaders Create, maintain, and organize the reporting portfolio. Monitor the effectiveness and performance of reporting products, modifying or operationalizing new reports as needed Cultivate strong relationships with business partners across People Technology, People Operations, IT, and others as needed to deliver effective reporting and insights  Ensure the proper use, storage, and transmission of sensitive employee data and participate in data governance and security review Partner with People Technology to understand, support, and maintain security framework Support new business operations, module implementations, and new releases with reporting development and testing needs Support requests for data integrity and compliance audits in a timely manner Grow as a Workday Reporting expert, supporting operational and advanced reports/dashboards supporting HCM, Compensation, Talent, Performance, Payroll, Learning, Benefits, and future modules ', 'Strong business acumen, project management experience, problem-solving skills, and stakeholder management experience', 'Build the next arm of our Self Service Platform, delivering analytics at scale through Workday', 'Ensure the proper use, storage, and transmission of sensitive employee data and participate in data governance and security review']",Not Applicable,Full-time,Information Technology,Marketing and Advertising,2021-03-10 09:25:59
"Junior Data Analyst, Applied ML",LockerDome,"St Louis, MO",13 hours ago,35 applicants,"['', ' Explore massive data sets and identify trends Build predictive models that improve prediction accuracy Build decision models that automate decision making at scale', ' Degree in a scientific or quantitative field, or proven proficiency in these areas Strong business intuition Reasonable command of machine learning concepts and tooling Reasonable command of a data-focused programming language, such as Python or R Ability to learn new skills and information sets quickly', 'Responsibilities', 'Work From Anywhere', ' Ability to learn new skills and information sets quickly', ' Build predictive models that improve prediction accuracy', ' Build decision models that automate decision making at scale', ' Reasonable command of a data-focused programming language, such as Python or R', 'Your Skills Should Include', ' Reasonable command of machine learning concepts and tooling', ' Explore massive data sets and identify trends', ' Degree in a scientific or quantitative field, or proven proficiency in these areas', ' Strong business intuition']",Entry level,Full-time,Information Technology,Marketing and Advertising,2021-03-10 09:25:59
Analyst - Analytics Data Science,Foursquare,"New York, NY",14 hours ago,101 applicants,"['', 'Qualifications', 'Bachelor’s degree in a quantitative field', 'Past experience as an analyst in advertising and media measurement', 'Experience with Spark, AWS EMR or similar frameworks is a plus', 'Tableau or comparable dashboard tooling, as well as Excel and/or Google Sheets', 'About The Role', 'Nice To Have', 'Produce compelling visualizations to isolate key trends and narratives in our data', 'Develop templated, reproducible analyses to improve turnaround times of our report deliverables', 'Strong written and verbal communication, with the ability to distill and communicate insights from data', ' Collaborate with Sales and Marketing teams to scope and deliver insights against a broad range of client business questions Develop templated, reproducible analyses to improve turnaround times of our report deliverables Support PR efforts by producing timely and relevant analyses that highlight the value of our data externally Produce compelling visualizations to isolate key trends and narratives in our data ', 'Support PR efforts by producing timely and relevant analyses that highlight the value of our data externally', 'Python and/or R', ' 2+ years of data analysis experience Strong experience with SQL Tableau or comparable dashboard tooling, as well as Excel and/or Google Sheets Strong written and verbal communication, with the ability to distill and communicate insights from data Bachelor’s degree in a quantitative field ', ' Python and/or R Past experience as an analyst in advertising and media measurement Experience with project management tools, including Jira Experience with Spark, AWS EMR or similar frameworks is a plus ', 'Strong experience with SQL', 'Experience with project management tools, including Jira', 'Responsibilities Of The Role', '2+ years of data analysis experience', 'Collaborate with Sales and Marketing teams to scope and deliver insights against a broad range of client business questions']",Entry level,Full-time,Other,Marketing and Advertising,2021-03-10 09:25:59
Sports Data Analyst,Forbes,"Jersey City, NJ",22 hours ago,Over 200 applicants,"['', 'Forbes is an equal opportunity employer.', 'Bachelor’s degree in Accounting, Statistics, Mathematics, Business or Data Science', 'Responsibilities:', 'Forbes is looking for a sports-obsessed numbers guru to help calculate valuations and earnings for teams and athletes in all disciplines. As a key member of the SportsMoney team, this data analyst will be responsible for gathering and synthesizing data according to a proprietary methodology that garners tentpole lists.', 'Advanced proficiency of MS Excel is a must', 'Ability to work nights and weekends, sporadically', 'Entrepreneurial spirit and willingness to learn', 'Extract, understand, format and map data from multiple sources into cohesive reports', '2-3 years of analytics and/or statistics experience in any field of work', 'Forbes believes in the power of entrepreneurial capitalism and uses it on various platforms to ignite the conversations that drive systemic change in business, culture and society. We celebrate success and are committed to using our megaphone to drive diversity, equity and inclusion. We are the world’s biggest business media brand, and we consistently place in the top 20 of the most popular sites in the United States, in good company with brands like Netflix, Apple and Google. In short, we have a big platform, and we use it responsibly.', '2-3 years of analytics and/or statistics experience in any field of workAdvanced proficiency of MS Excel is a mustThorough understanding of data modeling and relational/non-relational databasesStrong analytical, critical thinking and problem-solving skillsInterest in and comfortable with reporting via phone calls, interviews and researchAbility to learn various tools and adapt to a unique methodologyEntrepreneurial spirit and willingness to learnAbility to work nights and weekends, sporadicallyBachelor’s degree in Accounting, Statistics, Mathematics, Business or Data Science', 'Interest in and comfortable with reporting via phone calls, interviews and research', 'Extract, understand, format and map data from multiple sources into cohesive reportsIdentify gaps and areas of improvement related to data analyticsMake content decisions using a combination of data analytics and instinct', 'Identify gaps and areas of improvement related to data analytics', 'Ability to learn various tools and adapt to a unique methodology', 'Strong analytical, critical thinking and problem-solving skills', 'Requirements:', 'Make content decisions using a combination of data analytics and instinct', 'Thorough understanding of data modeling and relational/non-relational databases', 'The Forbes offices are currently remote. It is expected that this position would operate out of our Jersey City, NJ office when we return.']",Not Applicable,Full-time,Analyst,Publishing,2021-03-10 09:25:59
Data Analyst,Aquent,"New York, NY",,N/A,"['', '- Subsidized health and dental benefits after your first four weeks of work (averaging at least 20 hrs/wk)', '- Collaboration with the\xa0Paid Media team and our Advertising Agency on ad trafficking,', '- Paid Sick Leave for all US and Canada talent', ""- Aquent support: your Aquent Agent checks in with you during the course of your contract to make sure you're happy and progressing according to your expectations (we're also there to be looking for new opportunities for you when you're close to wrapping up)"", '- Direct deposit for your paycheck', 'Communication Skills', '- Generate reports in Adobe Analytics utilizing the Marketing reporting framework', 'reports, managing large data sets, overseeing data governance, and delivering metrics with an insights-', 'Responsibilities:', 'thought leadership for the Client.', 'The role of the Marketing Data Analyst will help in the strategic data priorities of the Marketing', '- Advanced Excel skills required; use of pivot tables, look up tables, advanced formula structures, etc.', '- Capable of conveying information and messages with clarity and precision', 'dashboards to provide insights for strategy and optimization purposes', 'focus on Paid Media analytics', ""- Access to free online courses via Aquent's Gymnasium, to help you develop your skills: http://gymnasium.aquent.com/"", 'The Marketing Data Analyst is responsible for working with various internal teams to provide reporting', '- Work within Paid Media platforms (e.g. DCM, DV360, 4C) as well as our internal Paid reporting', ""\xa0You'll help our client make a significant impact by gathering and communicating user insights across specific sectors of our client's financial services offering."", '- Develop and manage various reports, including report design, data capture, and tagging', '- Proficient in the creation of both visually and verbally engaging informative materials', ""- You're paid weekly"", '- Experience with Dashboarding tools such as Adobe Analytics Workspace or Tableau a plus', 'Qualifications:', '- Knowledge of Paid Media platforms:', 'Freelancing long-term with Aquent gets you access to some pretty cool things:', '- Access to Fidelity 401(k) with company match', 'department for business-wide data activities, standardization, accessibility, and governance while', '\xa0', 'This person will aid in the management of reporting taxonomies, performance metrics & KPIs, data &', 'Skills Required / Experience & Knowledge', '- Access to FSA Program (pre-tax payment toward bus or train passes, etc.)', 'Specific responsibilities include:', '- Advanced Analytics including MiniTab, R, Alpine, SQL a plus', '- Approximately 2-3 years of experience in analytics or reporting, or related educational courses, with a', 'ensuring taxonomy alignment and ingestion into internal data systems', 'governance structure, and stakeholder reporting to provide valuable insights to promote and drive', 'implementation across paid and web analytics', 'ensuring data & information compliance with the business’ policies and external legal requirements.', '\uf0b7 Digital Media Channels: such as Search, Display Media, Social, Programmatic, or Native', 'Client Description:', 'Internal & External Relationships', 'provide insights across marketing channels, with a focus on paid media and web analytics.', 'driven approach. This position will play a pivotal role in developing new internal reporting systems to', '- Bachelor’s Degree', '- Paid Media data QA and cleansing via managing metadata tables', ""- QA Clients'\xa0site tags and provide analytics requirements during web development"", '- Works collaboratively in a team environment with internal and/or external partners', '- Access to our Talent Rewards Program (we reward for referrals!)', '- Translate data into insights and actionable next steps', '\uf0b7 Third-party Ad Servers: such as DoubleClick, Atlas, Flashtalking, or Sizmek', 'and insights for Marketing and Advertising purposes. The Analyst will be responsible for developing']",Associate,Full-time,Analyst,Financial Services,2021-03-10 09:25:59
Associate Data Analyst,Xandr,"New York, NY",7 hours ago,Be among the first 25 applicants,"['', ' You care about solving big, systemic problems. You look beyond the surface to understand root causes so that you can build long-term solutions for the whole ecosystem ', ' Experience with data visualization and using data to tell a story ', ' Strong written and verbal communication skills ', ' 1+ years of relevant analytics work experience and a quantitatively-oriented degree ', 'About The Team', ' Strong analytical and problem-solving skills with a demonstrable passion to dig into terabytes of data and quickly construct tools ', 'More About You', ' You are passionate about a culture of learning and teaching. You love challenging yourself to constantly improve, and sharing your knowledge to empower others  You like to take risks when looking for novel solutions to complex problems. If faced with roadblocks, you continue to reach higher to make greatness happen  You care about solving big, systemic problems. You look beyond the surface to understand root causes so that you can build long-term solutions for the whole ecosystem  You believe in not only serving customers, but also empowering them by providing knowledge and tools', ' You are passionate about a culture of learning and teaching. You love challenging yourself to constantly improve, and sharing your knowledge to empower others ', ' You like to take risks when looking for novel solutions to complex problems. If faced with roadblocks, you continue to reach higher to make greatness happen ', ' Outstanding organization and presentation skills ', ' Proven excellence at formulating, understanding, and solving complex, non-routine problems ', ' Mastery of MS Excel; experience with relational databases, SQL and Python (NumPy, SciPy, Pandas) ', ' You believe in not only serving customers, but also empowering them by providing knowledge and tools', ' 1+ years of relevant analytics work experience and a quantitatively-oriented degree  Experience working with extremely large datasets in a fast-paced, entrepreneurial and fluid start-up environment  Strong analytical and problem-solving skills with a demonstrable passion to dig into terabytes of data and quickly construct tools  Experience with data visualization and using data to tell a story  Mastery of MS Excel; experience with relational databases, SQL and Python (NumPy, SciPy, Pandas)  Proven excellence at formulating, understanding, and solving complex, non-routine problems  Outstanding organization and presentation skills  Strong written and verbal communication skills ', ' Experience working with extremely large datasets in a fast-paced, entrepreneurial and fluid start-up environment ']",Associate,Full-time,Information Technology,Information Technology and Services,2021-03-10 09:25:59
Data Analyst,Airtime,"Remote, OR",9 hours ago,41 applicants,"['', 'The ability to translate complex data problems into simple and actionable sets of recommendations for non-technical stakeholders', 'Provide user cohort analysis to identify optimal in-app user behaviors.', 'Understanding of statistical methods: Basic measurements; mean, median, mode etc., Regressions: linear, logarithmic etc., proper sampling requirements, understanding p-values, utilizing models like OLS and more', 'Airtime’s Mission', 'At least 3 years of experience working in data and analytics', 'Prior experience in digital media required', 'Become the subject matter expert on Airtime internal datasets and conduct audits that ensure data quality.', ' Build key working relationships with The Content Team, Marketing Team and Product Team to ensure alignment and support on all projects. Extract data from Airtime’s database via SQL and Looker to provide insights focused on content recommendations and optimal user journeys. Analyze paid VS organic performance as it relates to various platforms across Airtimes channels of acquisition.  Utilize vertical segmentation to analyze Airtime’s online community attributes.  Provide user cohort analysis to identify optimal in-app user behaviors. Conduct proactive ad hoc analysis that ensures all teams are properly equipped to make decisions on a variety of business problems as they arise. Assist in forecasting multi-scenario outcomes and setting yearly KPI expectations. Become the subject matter expert on Airtime internal datasets and conduct audits that ensure data quality. ', 'Build key working relationships with The Content Team, Marketing Team and Product Team to ensure alignment and support on all projects.', 'Not required but a MAJOR plus: knowledge or proficiency in data science and programming topics such as: python, machine learning, neural networks, natural language processing, API connections and more', 'Assist in forecasting multi-scenario outcomes and setting yearly KPI expectations.', 'Proficiency in the following analytical tool sets: Excel, SQL, Looker, YouTube Analytics, Facebook Business Manager, Instagram Insights, Twitter Ad Insights, Twitch Insights and Google Analytics', 'Extract data from Airtime’s database via SQL and Looker to provide insights focused on content recommendations and optimal user journeys.', ' At least 3 years of experience working in data and analytics Prior experience in digital media required Deep understanding of social / video platform content strategies. The capability to learn new concepts quickly and solve problems independently High critical thinking capacity that can connect the dots between various sets of data to derive meaning The ability to translate complex data problems into simple and actionable sets of recommendations for non-technical stakeholders Understanding of statistical methods: Basic measurements; mean, median, mode etc., Regressions: linear, logarithmic etc., proper sampling requirements, understanding p-values, utilizing models like OLS and more Proficiency in the following analytical tool sets: Excel, SQL, Looker, YouTube Analytics, Facebook Business Manager, Instagram Insights, Twitter Ad Insights, Twitch Insights and Google Analytics Not required but a MAJOR plus: knowledge or proficiency in data science and programming topics such as: python, machine learning, neural networks, natural language processing, API connections and more', 'The capability to learn new concepts quickly and solve problems independently', 'What You’ll Bring To The Table', 'Deep understanding of social / video platform content strategies.', 'What You’ll Do', 'In This Role', 'High critical thinking capacity that can connect the dots between various sets of data to derive meaning', 'Utilize vertical segmentation to analyze Airtime’s online community attributes. ', 'Analyze paid VS organic performance as it relates to various platforms across Airtimes channels of acquisition. ', 'Conduct proactive ad hoc analysis that ensures all teams are properly equipped to make decisions on a variety of business problems as they arise.']",Entry level,Full-time,Information Technology,Marketing and Advertising,2021-03-10 09:25:59
